Laatste: Tijd (s),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
0.3965,0.037000000000000005,3.714
0.397,0.032,3.739
0.3975,0.032,3.753
0.398,0.032,3.783
0.3985,0.027000000000000003,3.802
0.399,0.032,3.8169999999999997
0.3995,0.037000000000000005,3.8510000000000004
0.4,0.032,3.875
0.4005,0.027000000000000003,3.885
0.401,0.032,3.91
0.4015,0.032,3.9339999999999997
0.402,0.027000000000000003,3.949
0.4025,0.032,3.9730000000000003
0.403,0.032,4.002
0.4035,0.027000000000000003,4.0169999999999995
0.404,0.032,4.037
0.4045,0.032,4.066
0.405,0.022000000000000002,4.081
0.4055,0.032,4.1
0.406,0.027000000000000003,4.12
0.4065,0.027000000000000003,4.138999999999999
0.407,0.027000000000000003,4.164
0.4075,0.032,4.183
0.408,0.027000000000000003,4.208
0.4085,0.032,4.2219999999999995
0.409,0.032,4.252
0.4095,0.032,4.271
0.41,0.027000000000000003,4.281000000000001
0.4105,0.032,4.31
0.411,0.027000000000000003,4.335
0.4115,0.027000000000000003,4.354
0.412,0.032,4.374
0.4125,0.027000000000000003,4.393
0.413,0.027000000000000003,4.408
0.4135,0.027000000000000003,4.4319999999999995
0.414,0.027000000000000003,4.457
0.4145,0.027000000000000003,4.471
0.415,0.027000000000000003,4.4910000000000005
0.4155,0.032,4.515
0.416,0.027000000000000003,4.535
0.4165,0.022000000000000002,4.5489999999999995
0.417,0.032,4.569
0.4175,0.022000000000000002,4.5889999999999995
0.418,0.027000000000000003,4.6080000000000005
0.4185,0.027000000000000003,4.632
0.419,0.022000000000000002,4.652
0.4195,0.027000000000000003,4.672
0.42,0.032,4.691
0.4205,0.027000000000000003,4.72
0.421,0.022000000000000002,4.73
0.4215,0.027000000000000003,4.75
0.422,0.027000000000000003,4.774
0.4225,0.022000000000000002,4.789
0.423,0.027000000000000003,4.808
0.4235,0.022000000000000002,4.828
0.424,0.022000000000000002,4.8469999999999995
0.4245,0.027000000000000003,4.867
0.425,0.032,4.886
0.4255,0.022000000000000002,4.901
0.426,0.022000000000000002,4.916
0.4265,0.032,4.945
0.427,0.027000000000000003,4.965
0.4275,0.027000000000000003,4.974
0.428,0.027000000000000003,4.999
0.4285,0.022000000000000002,5.023
0.429,0.022000000000000002,5.038
0.4295,0.027000000000000003,5.0569999999999995
0.43,0.027000000000000003,5.082
0.4305,0.022000000000000002,5.092
0.431,0.027000000000000003,5.1160000000000005
0.4315,0.027000000000000003,5.136
0.432,0.022000000000000002,5.15
0.4325,0.022000000000000002,5.165
0.433,0.032,5.189
0.4335,0.022000000000000002,5.204
0.434,0.027000000000000003,5.218999999999999
0.4345,0.027000000000000003,5.242999999999999
0.435,0.022000000000000002,5.263
0.4355,0.022000000000000002,5.272
0.436,0.027000000000000003,5.297000000000001
0.4365,0.022000000000000002,5.316
0.437,0.022000000000000002,5.3260000000000005
0.4375,0.022000000000000002,5.346
0.438,0.022000000000000002,5.37
0.4385,0.022000000000000002,5.388999999999999
0.439,0.022000000000000002,5.404
0.4395,0.027000000000000003,5.428999999999999
0.44,0.022000000000000002,5.438
0.4405,0.022000000000000002,5.457999999999999
0.441,0.027000000000000003,5.477
0.4415,0.022000000000000002,5.492000000000001
0.442,0.027000000000000003,5.502000000000001
0.4425,0.027000000000000003,5.526
0.443,0.022000000000000002,5.551
0.4435,0.022000000000000002,5.556
0.444,0.027000000000000003,5.58
0.4445,0.022000000000000002,5.604
0.445,0.022000000000000002,5.609
0.4455,0.022000000000000002,5.629
0.446,0.022000000000000002,5.648
0.4465,0.022000000000000002,5.6579999999999995
0.447,0.022000000000000002,5.683
0.4475,0.022000000000000002,5.702000000000001
0.448,0.017,5.7170000000000005
0.4485,0.022000000000000002,5.736000000000001
0.449,0.027000000000000003,5.756
0.4495,0.017,5.77
0.45,0.022000000000000002,5.785
0.4505,0.027000000000000003,5.805
0.451,0.017,5.819
0.4515,0.022000000000000002,5.8389999999999995
0.452,0.027000000000000003,5.853
0.4525,0.017,5.8629999999999995
0.453,0.022000000000000002,5.882999999999999
0.4535,0.027000000000000003,5.902
0.454,0.022000000000000002,5.917000000000001
0.4545,0.022000000000000002,5.9270000000000005
0.455,0.022000000000000002,5.946000000000001
0.4555,0.022000000000000002,5.971
0.456,0.017,5.976
0.4565,0.017,5.99
0.457,0.017,6.015
0.4575,0.017,6.024
0.458,0.022000000000000002,6.0489999999999995
0.4585,0.017,6.063
0.459,0.012,6.0729999999999995
0.4595,0.022000000000000002,6.093
0.46,0.022000000000000002,6.112
0.4605,0.017,6.122000000000001
0.461,0.022000000000000002,6.132000000000001
0.4615,0.027000000000000003,6.156000000000001
0.462,0.017,6.171
0.4625,0.017,6.186
0.463,0.022000000000000002,6.2
0.4635,0.017,6.215
0.464,0.022000000000000002,6.225
0.4645,0.017,6.244
0.465,0.017,6.2589999999999995
0.4655,0.012,6.274
0.466,0.022000000000000002,6.287999999999999
0.4665,0.012,6.303
0.467,0.012,6.317
0.4675,0.022000000000000002,6.337000000000001
0.468,0.017,6.352
0.4685,0.012,6.361000000000001
0.469,0.017,6.371
0.4695,0.022000000000000002,6.396
0.47,0.017,6.41
0.4705,0.022000000000000002,6.42
0.471,0.022000000000000002,6.435
0.4715,0.017,6.454
0.472,0.022000000000000002,6.4639999999999995
0.4725,0.017,6.479
0.473,0.017,6.492999999999999
0.4735,0.012,6.497999999999999
0.474,0.022000000000000002,6.518
0.4745,0.012,6.532
0.475,0.012,6.537000000000001
0.4755,0.017,6.557
0.476,0.017,6.5760000000000005
0.4765,0.006999999999999999,6.586
0.477,0.017,6.596
0.4775,0.017,6.615
0.478,0.012,6.625
0.4785,0.012,6.64
0.479,0.017,6.654
0.4795,0.012,6.664
0.48,0.017,6.684
0.4805,0.017,6.694
0.481,0.012,6.702999999999999
0.4815,0.012,6.712999999999999
0.482,0.022000000000000002,6.733
0.4825,0.012,6.742000000000001
0.483,0.012,6.757000000000001
0.4835,0.012,6.772
0.484,0.012,6.781000000000001
0.4845,0.012,6.791
0.485,0.012,6.811
0.4855,0.012,6.816
0.486,0.002,6.825
0.4865,0.012,6.845
0.487,0.012,6.86
0.4875,0.006999999999999999,6.864
0.488,0.012,6.879
0.4885,0.017,6.899
0.489,0.012,6.904
0.4895,0.017,6.9079999999999995
0.49,0.017,6.933
0.4905,0.006999999999999999,6.938
0.491,0.006999999999999999,6.947
0.4915,0.017,6.9670000000000005
0.492,0.012,6.972
0.4925,0.012,6.982
0.493,0.012,6.996
0.4935,0.006999999999999999,7.006
0.494,0.006999999999999999,7.016
0.4945,0.012,7.026
0.495,0.006999999999999999,7.035
0.4955,0.006999999999999999,7.045
0.496,0.006999999999999999,7.06
0.4965,0.006999999999999999,7.074
0.497,0.002,7.079
0.4975,0.006999999999999999,7.084
0.498,0.012,7.104
0.4985,0.006999999999999999,7.114
0.499,0.012,7.122999999999999
0.4995,0.012,7.138
0.5,0.006999999999999999,7.143
0.5005,0.006999999999999999,7.153
0.501,0.012,7.167000000000001
0.5015,0.006999999999999999,7.1770000000000005
0.502,0.012,7.1770000000000005
0.5025,0.012,7.197
0.503,0.006999999999999999,7.211
0.5035,-0.002,7.211
0.504,0.006999999999999999,7.226
0.5045,0.006999999999999999,7.236000000000001
0.505,0.002,7.2410000000000005
0.5055,0.006999999999999999,7.25
0.506,0.006999999999999999,7.26
0.5065,0.002,7.265
0.507,0.006999999999999999,7.28
0.5075,0.006999999999999999,7.289
0.508,0.002,7.2989999999999995
0.5085,0.006999999999999999,7.303999999999999
0.509,0.006999999999999999,7.319
0.5095,0.002,7.324
0.51,0.002,7.332999999999999
0.5105,0.012,7.348
0.511,0.006999999999999999,7.358
0.5115,0.006999999999999999,7.3629999999999995
0.512,0.012,7.372000000000001
0.5125,0.002,7.382000000000001
0.513,0.006999999999999999,7.382000000000001
0.5135,0.006999999999999999,7.397
0.514,0.006999999999999999,7.407
0.5145,0.002,7.4110000000000005
0.515,0.002,7.416
0.5155,0.002,7.431
0.516,-0.002,7.431
0.5165,0.002,7.446000000000001
0.517,0.006999999999999999,7.455
0.5175,-0.002,7.455
0.518,0.002,7.465
0.5185,0.006999999999999999,7.48
0.519,0.002,7.485
0.5195,0.002,7.485
0.52,0.006999999999999999,7.499
0.5205,0.002,7.5089999999999995
0.521,0.002,7.513999999999999
0.5215,0.006999999999999999,7.524
0.522,0.002,7.534
0.5225,-0.006999999999999999,7.534
0.523,0.006999999999999999,7.542999999999999
0.5235,0.002,7.553
0.524,-0.002,7.553
0.5245,0.002,7.563
0.525,0.002,7.5729999999999995
0.5255,-0.002,7.5729999999999995
0.526,-0.002,7.582000000000001
0.5265,-0.002,7.5920000000000005
0.527,-0.002,7.5920000000000005
0.5275,0.002,7.607
0.528,0.006999999999999999,7.612
0.5285,-0.002,7.617000000000001
0.529,0.002,7.626
0.5295,-0.002,7.631
0.53,-0.002,7.636
0.5305,-0.002,7.636
0.531,0.002,7.651
0.5315,-0.002,7.656000000000001
0.532,0.002,7.6610000000000005
0.5325,-0.002,7.67
0.533,-0.002,7.675
0.5335,-0.012,7.67
0.534,-0.002,7.68
0.5345,-0.002,7.69
0.535,-0.006999999999999999,7.685
0.5355,-0.002,7.695
0.536,-0.002,7.705
0.5365,-0.012,7.709
0.537,-0.002,7.709
0.5375,0.002,7.718999999999999
0.538,-0.002,7.724
0.5385,-0.002,7.724
0.539,0.002,7.739
0.5395,-0.002,7.739
0.54,-0.002,7.739
0.5405,0.002,7.752999999999999
0.541,-0.002,7.757999999999999
0.5415,-0.006999999999999999,7.757999999999999
0.542,-0.002,7.763
0.5425,-0.002,7.768
0.543,-0.006999999999999999,7.773
0.5435,-0.002,7.768
0.544,-0.002,7.778
0.5445,-0.006999999999999999,7.778
0.545,-0.002,7.7829999999999995
0.5455,-0.002,7.792000000000001
0.546,-0.012,7.787999999999999
0.5465,-0.002,7.792000000000001
0.547,-0.002,7.807
0.5475,-0.006999999999999999,7.807
0.548,-0.006999999999999999,7.807
0.5485,-0.002,7.812
0.549,-0.006999999999999999,7.822
0.5495,-0.002,7.822
0.55,-0.002,7.827000000000001
0.5505,-0.006999999999999999,7.832000000000001
0.551,-0.006999999999999999,7.827000000000001
0.5515,-0.002,7.836
0.552,-0.006999999999999999,7.841
0.5525,-0.006999999999999999,7.836
0.553,-0.006999999999999999,7.841
0.5535,-0.002,7.846
0.554,-0.006999999999999999,7.846
0.5545,-0.006999999999999999,7.846
0.555,-0.006999999999999999,7.856
0.5555,-0.006999999999999999,7.856
0.556,-0.006999999999999999,7.856
0.5565,-0.006999999999999999,7.861000000000001
0.557,-0.012,7.861000000000001
0.5575,-0.006999999999999999,7.8660000000000005
0.558,-0.006999999999999999,7.8660000000000005
0.5585,-0.012,7.8660000000000005
0.559,-0.006999999999999999,7.8660000000000005
0.5595,-0.002,7.875
0.56,-0.006999999999999999,7.88
0.5605,-0.006999999999999999,7.88
0.561,-0.002,7.885
0.5615,-0.002,7.89
0.562,-0.012,7.885
0.5625,-0.002,7.885
0.563,-0.002,7.895
0.5635,-0.017,7.89
0.564,-0.006999999999999999,7.89
0.5645,-0.012,7.9
0.565,-0.012,7.895
0.5655,-0.006999999999999999,7.89
0.566,-0.006999999999999999,7.9
0.5665,-0.012,7.9
0.567,-0.012,7.9
0.5675,-0.006999999999999999,7.905
0.568,-0.012,7.9
0.5685,-0.006999999999999999,7.895
0.569,-0.012,7.9
0.5695,-0.012,7.905
0.57,-0.012,7.895
0.5705,-0.012,7.905
0.571,-0.012,7.9
0.5715,-0.017,7.895
0.572,-0.012,7.895
0.5725,-0.017,7.89
0.573,-0.017,7.89
0.5735,-0.017,7.89
0.574,-0.017,7.89
0.5745,-0.012,7.88
0.575,-0.017,7.88
0.5755,-0.017,7.88
0.576,-0.022000000000000002,7.875
0.5765,-0.017,7.875
0.577,-0.012,7.871
0.5775,-0.017,7.875
0.578,-0.017,7.871
0.5785,-0.012,7.8660000000000005
0.579,-0.017,7.8660000000000005
0.5795,-0.012,7.861000000000001
0.58,-0.012,7.8660000000000005
0.5805,-0.017,7.861000000000001
0.581,-0.017,7.851
0.5815,-0.017,7.856
0.582,-0.017,7.856
0.5825,-0.022000000000000002,7.846
0.583,-0.012,7.846
0.5835,-0.017,7.846
0.584,-0.017,7.836
0.5845,-0.017,7.836
0.585,-0.017,7.832000000000001
0.5855,-0.017,7.827000000000001
0.586,-0.022000000000000002,7.827000000000001
0.5865,-0.017,7.827000000000001
0.587,-0.022000000000000002,7.822
0.5875,-0.017,7.807
0.588,-0.017,7.812
0.5885,-0.022000000000000002,7.812
0.589,-0.017,7.807
0.5895,-0.017,7.8020000000000005
0.59,-0.017,7.807
0.5905,-0.012,7.792000000000001
0.591,-0.017,7.792000000000001
0.5915,-0.017,7.792000000000001
0.592,-0.022000000000000002,7.7829999999999995
0.5925,-0.022000000000000002,7.7829999999999995
0.593,-0.017,7.7829999999999995
0.5935,-0.027000000000000003,7.768
0.594,-0.017,7.768
0.5945,-0.022000000000000002,7.768
0.595,-0.027000000000000003,7.757999999999999
0.5955,-0.022000000000000002,7.752999999999999
0.596,-0.022000000000000002,7.752999999999999
0.5965,-0.027000000000000003,7.744
0.597,-0.022000000000000002,7.734
0.5975,-0.012,7.739
0.598,-0.027000000000000003,7.734
0.5985,-0.022000000000000002,7.724
0.599,-0.017,7.724
0.5995,-0.017,7.718999999999999
0.6,-0.017,7.709
0.6005,-0.017,7.7139999999999995
0.601,-0.022000000000000002,7.705
0.6015,-0.022000000000000002,7.695
0.602,-0.022000000000000002,7.695
0.6025,-0.027000000000000003,7.69
0.603,-0.022000000000000002,7.68
0.6035,-0.022000000000000002,7.675
0.604,-0.022000000000000002,7.675
0.6045,-0.032,7.6610000000000005
0.605,-0.022000000000000002,7.6610000000000005
0.6055,-0.022000000000000002,7.6610000000000005
0.606,-0.032,7.641
0.6065,-0.022000000000000002,7.641
0.607,-0.027000000000000003,7.636
0.6075,-0.027000000000000003,7.626
0.608,-0.022000000000000002,7.621
0.6085,-0.022000000000000002,7.621
0.609,-0.027000000000000003,7.617000000000001
0.6095,-0.027000000000000003,7.602
0.61,-0.017,7.602
0.6105,-0.027000000000000003,7.5920000000000005
0.611,-0.022000000000000002,7.587000000000001
0.6115,-0.017,7.582000000000001
0.612,-0.027000000000000003,7.5729999999999995
0.6125,-0.027000000000000003,7.563
0.613,-0.022000000000000002,7.563
0.6135,-0.027000000000000003,7.553
0.614,-0.022000000000000002,7.537999999999999
0.6145,-0.027000000000000003,7.534
0.615,-0.027000000000000003,7.534
0.6155,-0.027000000000000003,7.519
0.616,-0.027000000000000003,7.513999999999999
0.6165,-0.032,7.5089999999999995
0.617,-0.032,7.495
0.6175,-0.022000000000000002,7.495
0.618,-0.027000000000000003,7.495
0.6185,-0.032,7.48
0.619,-0.022000000000000002,7.47
0.6195,-0.027000000000000003,7.475
0.62,-0.032,7.46
0.6205,-0.027000000000000003,7.446000000000001
0.621,-0.027000000000000003,7.446000000000001
0.6215,-0.027000000000000003,7.436
0.622,-0.027000000000000003,7.431
0.6225,-0.022000000000000002,7.421
0.623,-0.032,7.4110000000000005
0.6235,-0.022000000000000002,7.402
0.624,-0.022000000000000002,7.397
0.6245,-0.027000000000000003,7.3870000000000005
0.625,-0.027000000000000003,7.377000000000001
0.6255,-0.027000000000000003,7.367999999999999
0.626,-0.027000000000000003,7.3629999999999995
0.6265,-0.027000000000000003,7.348
0.627,-0.027000000000000003,7.337999999999999
0.6275,-0.027000000000000003,7.337999999999999
0.628,-0.032,7.324
0.6285,-0.027000000000000003,7.324
0.629,-0.027000000000000003,7.309
0.6295,-0.037000000000000005,7.294
0.63,-0.027000000000000003,7.294
0.6305,-0.032,7.289
0.631,-0.037000000000000005,7.27
0.6315,-0.032,7.265
0.632,-0.032,7.26
0.6325,-0.032,7.245
0.633,-0.027000000000000003,7.2410000000000005
0.6335,-0.027000000000000003,7.231
0.634,-0.032,7.216
0.6345,-0.027000000000000003,7.206
0.635,-0.032,7.2010000000000005
0.6355,-0.032,7.187
0.636,-0.037000000000000005,7.172000000000001
0.6365,-0.032,7.167000000000001
0.637,-0.032,7.1579999999999995
0.6375,-0.032,7.148
0.638,-0.027000000000000003,7.138
0.6385,-0.032,7.132999999999999
0.639,-0.032,7.117999999999999
0.6395,-0.032,7.114
0.64,-0.032,7.104
0.6405,-0.032,7.084
0.641,-0.032,7.079
0.6415,-0.032,7.074
0.642,-0.037000000000000005,7.055
0.6425,-0.032,7.04
0.643,-0.032,7.04
0.6435,-0.037000000000000005,7.026
0.644,-0.032,7.016
0.6445,-0.037000000000000005,7.006
0.645,-0.037000000000000005,6.9910000000000005
0.6455,-0.032,6.982
0.646,-0.032,6.972
0.6465,-0.037000000000000005,6.957000000000001
0.647,-0.037000000000000005,6.947
0.6475,-0.027000000000000003,6.943
0.648,-0.037000000000000005,6.922999999999999
0.6485,-0.037000000000000005,6.9079999999999995
0.649,-0.027000000000000003,6.9079999999999995
0.6495,-0.032,6.894
0.65,-0.037000000000000005,6.879
0.6505,-0.032,6.869
0.651,-0.037000000000000005,6.86
0.6515,-0.032,6.845
0.652,-0.032,6.83
0.6525,-0.032,6.825
0.653,-0.037000000000000005,6.811
0.6535,-0.037000000000000005,6.796
0.654,-0.037000000000000005,6.791
0.6545,-0.042,6.767
0.655,-0.037000000000000005,6.7620000000000005
0.6555,-0.037000000000000005,6.752000000000001
0.656,-0.042,6.728
0.6565,-0.037000000000000005,6.723
0.657,-0.037000000000000005,6.712999999999999
0.6575,-0.042,6.6979999999999995
0.658,-0.032,6.689
0.6585,-0.037000000000000005,6.6739999999999995
0.659,-0.042,6.659
0.6595,-0.037000000000000005,6.65
0.66,-0.037000000000000005,6.64
0.6605,-0.037000000000000005,6.625
0.661,-0.037000000000000005,6.606
0.6615,-0.032,6.606
0.662,-0.042,6.591
0.6625,-0.042,6.567
0.663,-0.037000000000000005,6.562
0.6635,-0.037000000000000005,6.542000000000001
0.664,-0.042,6.527
0.6645,-0.037000000000000005,6.518
0.665,-0.046,6.507999999999999
0.6655,-0.042,6.484
0.666,-0.042,6.474
0.6665,-0.042,6.468999999999999
0.667,-0.046,6.449
0.6675,-0.037000000000000005,6.43
0.668,-0.042,6.43
0.6685,-0.042,6.41
0.669,-0.037000000000000005,6.391
0.6695,-0.037000000000000005,6.381
0.67,-0.046,6.3660000000000005
0.6705,-0.037000000000000005,6.352
0.671,-0.037000000000000005,6.3420000000000005
0.6715,-0.046,6.327000000000001
0.672,-0.037000000000000005,6.308
0.6725,-0.037000000000000005,6.292999999999999
0.673,-0.042,6.278
0.6735,-0.042,6.263999999999999
0.674,-0.037000000000000005,6.249
0.6745,-0.042,6.234
0.675,-0.042,6.22
0.6755,-0.037000000000000005,6.21
0.676,-0.042,6.19
0.6765,-0.042,6.171
0.677,-0.042,6.156000000000001
0.6775,-0.042,6.147
0.678,-0.042,6.127000000000001
0.6785,-0.042,6.112
0.679,-0.046,6.103
0.6795,-0.051,6.082999999999999
0.68,-0.042,6.068
0.6805,-0.042,6.059
0.681,-0.046,6.039
0.6815,-0.042,6.024
0.682,-0.042,6.015
0.6825,-0.046,5.99
0.683,-0.042,5.976
0.6835,-0.042,5.966
0.684,-0.046,5.941
0.6845,-0.046,5.932
0.685,-0.037000000000000005,5.917000000000001
0.6855,-0.046,5.897
0.686,-0.046,5.882999999999999
0.6865,-0.042,5.867999999999999
0.687,-0.046,5.849
0.6875,-0.046,5.829
0.688,-0.037000000000000005,5.819
0.6885,-0.042,5.805
0.689,-0.046,5.785
0.6895,-0.042,5.77
0.69,-0.046,5.756
0.6905,-0.046,5.736000000000001
0.691,-0.042,5.726
0.6915,-0.046,5.707000000000001
0.692,-0.046,5.683
0.6925,-0.046,5.672999999999999
0.693,-0.046,5.6579999999999995
0.6935,-0.051,5.6339999999999995
0.694,-0.042,5.619
0.6945,-0.046,5.609
0.695,-0.051,5.585
0.6955,-0.046,5.57
0.696,-0.046,5.551
0.6965,-0.051,5.531000000000001
0.697,-0.046,5.5120000000000005
0.6975,-0.046,5.502000000000001
0.698,-0.046,5.477
0.6985,-0.042,5.468
0.699,-0.046,5.452999999999999
0.6995,-0.046,5.433
0.7,-0.046,5.414
0.7005,-0.042,5.404
0.701,-0.046,5.385
0.7015,-0.046,5.355
0.702,-0.042,5.35
0.7025,-0.046,5.331
0.703,-0.046,5.306
0.7035,-0.046,5.292000000000001
0.704,-0.051,5.282
0.7045,-0.055999999999999994,5.257999999999999
0.705,-0.051,5.2379999999999995
0.7055,-0.046,5.223
0.706,-0.051,5.199
0.7065,-0.046,5.184
0.707,-0.046,5.17
0.7075,-0.051,5.145
0.708,-0.051,5.126
0.7085,-0.042,5.1160000000000005
0.709,-0.051,5.096
0.7095,-0.046,5.077
0.71,-0.046,5.0569999999999995
0.7105,-0.046,5.043
0.711,-0.046,5.018
0.7115,-0.046,5.0089999999999995
0.712,-0.051,4.989
0.7125,-0.051,4.965
0.713,-0.046,4.95
0.7135,-0.051,4.93
0.714,-0.051,4.906000000000001
0.7145,-0.051,4.891
0.715,-0.046,4.877
0.7155,-0.055999999999999994,4.852
0.716,-0.051,4.838
0.7165,-0.051,4.8180000000000005
0.717,-0.051,4.7989999999999995
0.7175,-0.046,4.779
0.718,-0.051,4.763999999999999
0.7185,-0.055999999999999994,4.74
0.719,-0.051,4.72
0.7195,-0.046,4.711
0.72,-0.051,4.691
0.7205,-0.051,4.662
0.721,-0.046,4.652
0.7215,-0.046,4.632
0.722,-0.046,4.603
0.7225,-0.051,4.5889999999999995
0.723,-0.051,4.574
0.7235,-0.051,4.545
0.724,-0.051,4.53
0.7245,-0.051,4.51
0.725,-0.055999999999999994,4.4910000000000005
0.7255,-0.051,4.471
0.726,-0.055999999999999994,4.452
0.7265,-0.055999999999999994,4.4319999999999995
0.727,-0.051,4.413
0.7275,-0.051,4.393
0.728,-0.055999999999999994,4.374
0.7285,-0.051,4.354
0.729,-0.051,4.335
0.7295,-0.055999999999999994,4.31
0.73,-0.055999999999999994,4.291
0.7305,-0.051,4.281000000000001
0.731,-0.051,4.256
0.7315,-0.051,4.237
0.732,-0.051,4.212
0.7325,-0.055999999999999994,4.188
0.733,-0.046,4.164
0.7335,-0.051,4.149
0.734,-0.055999999999999994,4.129
0.7345,-0.051,4.105
0.735,-0.051,4.085
0.7355,-0.055999999999999994,4.066
0.736,-0.055999999999999994,4.042
0.7365,-0.051,4.027
0.737,-0.051,4.007
0.7375,-0.055999999999999994,3.983
0.738,-0.051,3.968
0.7385,-0.051,3.9539999999999997
0.739,-0.055999999999999994,3.924
0.7395,-0.051,3.91
0.74,-0.051,3.89
0.7405,-0.055999999999999994,3.861
0.741,-0.051,3.841
0.7415,-0.051,3.827
0.742,-0.055999999999999994,3.802
0.7425,-0.051,3.778
0.743,-0.046,3.763
0.7435,-0.055999999999999994,3.734
0.744,-0.051,3.7089999999999996
0.7445,-0.051,3.695
0.745,-0.055999999999999994,3.675
0.7455,-0.055999999999999994,3.6460000000000004
0.746,-0.055999999999999994,3.6260000000000003
0.7465,-0.055999999999999994,3.6069999999999998
0.747,-0.055999999999999994,3.5780000000000003
0.7475,-0.055999999999999994,3.563
0.748,-0.051,3.543
0.7485,-0.051,3.5239999999999996
0.749,-0.051,3.4989999999999997
0.7495,-0.055999999999999994,3.485
0.75,-0.061,3.455
0.7505,-0.051,3.4360000000000004
0.751,-0.051,3.4210000000000003
0.7515,-0.055999999999999994,3.392
0.752,-0.055999999999999994,3.377
0.7525,-0.051,3.353
0.753,-0.061,3.3280000000000003
0.7535,-0.055999999999999994,3.304
0.754,-0.055999999999999994,3.284
0.7545,-0.061,3.26
0.755,-0.055999999999999994,3.241
0.7555,-0.051,3.221
0.756,-0.061,3.197
0.7565,-0.055999999999999994,3.1719999999999997
0.757,-0.055999999999999994,3.148
0.7575,-0.055999999999999994,3.128
0.758,-0.055999999999999994,3.1039999999999996
0.7585,-0.051,3.089
0.759,-0.055999999999999994,3.065
0.7595,-0.055999999999999994,3.04
0.76,-0.055999999999999994,3.0210000000000004
0.7605,-0.055999999999999994,3.0010000000000003
0.761,-0.061,2.977
0.7615,-0.051,2.957
0.762,-0.055999999999999994,2.938
0.7625,-0.061,2.904
0.763,-0.055999999999999994,2.889
0.7635,-0.061,2.8689999999999998
0.764,-0.066,2.84
0.7645,-0.051,2.821
0.765,-0.055999999999999994,2.801
0.7655,-0.061,2.772
0.766,-0.061,2.752
0.7665,-0.055999999999999994,2.733
0.767,-0.061,2.708
0.7675,-0.055999999999999994,2.6839999999999997
0.768,-0.051,2.6639999999999997
0.7685,-0.055999999999999994,2.64
0.769,-0.061,2.62
0.7695,-0.055999999999999994,2.6010000000000004
0.77,-0.055999999999999994,2.571
0.7705,-0.055999999999999994,2.5469999999999997
0.771,-0.051,2.5269999999999997
0.7715,-0.055999999999999994,2.508
0.772,-0.055999999999999994,2.479
0.7725,-0.061,2.459
0.773,-0.055999999999999994,2.444
0.7735,-0.066,2.41
0.774,-0.055999999999999994,2.391
0.7745,-0.055999999999999994,2.371
0.775,-0.061,2.3369999999999997
0.7755,-0.055999999999999994,2.322
0.776,-0.055999999999999994,2.303
0.7765,-0.066,2.274
0.777,-0.055999999999999994,2.254
0.7775,-0.055999999999999994,2.23
0.778,-0.061,2.21
0.7785,-0.055999999999999994,2.176
0.779,-0.051,2.161
0.7795,-0.055999999999999994,2.142
0.78,-0.055999999999999994,2.112
0.7805,-0.061,2.093
0.781,-0.061,2.068
0.7815,-0.061,2.044
0.782,-0.055999999999999994,2.024
0.7825,-0.055999999999999994,2.005
0.783,-0.061,1.976
0.7835,-0.061,1.956
0.784,-0.061,1.9369999999999998
0.7845,-0.061,1.9069999999999998
0.785,-0.061,1.883
0.7855,-0.061,1.858
0.786,-0.066,1.834
0.7865,-0.061,1.814
0.787,-0.061,1.795
0.7875,-0.061,1.766
0.788,-0.061,1.746
0.7885,-0.055999999999999994,1.722
0.789,-0.061,1.702
0.7895,-0.061,1.6680000000000001
0.79,-0.055999999999999994,1.653
0.7905,-0.061,1.629
0.791,-0.055999999999999994,1.604
0.7915,-0.055999999999999994,1.585
0.792,-0.061,1.56
0.7925,-0.055999999999999994,1.531
0.793,-0.055999999999999994,1.516
0.7935,-0.061,1.4869999999999999
0.794,-0.066,1.463
0.7945,-0.061,1.4380000000000002
0.795,-0.055999999999999994,1.419
0.7955,-0.061,1.3940000000000001
0.796,-0.061,1.365
0.7965,-0.055999999999999994,1.3459999999999999
0.797,-0.066,1.321
0.7975,-0.061,1.2919999999999998
0.798,-0.061,1.2770000000000001
0.7985,-0.061,1.253
0.799,-0.055999999999999994,1.2229999999999999
0.7995,-0.055999999999999994,1.204
0.8,-0.061,1.1840000000000002
0.8005,-0.066,1.155
0.801,-0.055999999999999994,1.136
0.8015,-0.055999999999999994,1.111
0.802,-0.066,1.087
0.8025,-0.061,1.062
0.803,-0.055999999999999994,1.038
0.8035,-0.066,1.013
0.804,-0.055999999999999994,0.9940000000000001
0.8045,-0.061,0.9690000000000001
0.805,-0.066,0.94
0.8055,-0.061,0.9159999999999999
0.806,-0.061,0.8959999999999999
0.8065,-0.066,0.872
0.807,-0.061,0.8420000000000001
0.8075,-0.061,0.823
0.808,-0.055999999999999994,0.8029999999999999
0.8085,-0.061,0.779
0.809,-0.055999999999999994,0.755
0.8095,-0.061,0.73
0.81,-0.061,0.701
0.8105,-0.055999999999999994,0.6859999999999999
0.811,-0.061,0.662
0.8115,-0.061,0.628
0.812,-0.055999999999999994,0.613
0.8125,-0.061,0.593
0.813,-0.066,0.5589999999999999
0.8135,-0.066,0.54
0.814,-0.061,0.515
0.8145,-0.066,0.491
0.815,-0.061,0.462
0.8155,-0.061,0.442
0.816,-0.061,0.418
0.8165,-0.061,0.39299999999999996
