Laatste: Tijd (s),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
0.3442,0.095,7.426
0.3444,0.095,7.441
0.3446,0.09,7.455
0.3448,0.085,7.47
0.345,0.081,7.49
0.3452,0.081,7.504
0.3454,0.085,7.524
0.3456,0.081,7.537999999999999
0.3458,0.081,7.558
0.346,0.076,7.5729999999999995
0.3462,0.071,7.587000000000001
0.3464,0.071,7.602
0.3466,0.071,7.612
0.3468,0.066,7.621
0.347,0.066,7.646
0.3472,0.066,7.6610000000000005
0.3474,0.066,7.67
0.3476,0.066,7.685
0.3478,0.061,7.695
0.348,0.055999999999999994,7.705
0.3482,0.051,7.7139999999999995
0.3484,0.051,7.724
0.3486,0.051,7.739
0.3488,0.051,7.747999999999999
0.349,0.051,7.763
0.3492,0.051,7.778
0.3494,0.046,7.778
0.3496,0.042,7.7829999999999995
0.3498,0.037000000000000005,7.792000000000001
0.35,0.037000000000000005,7.797000000000001
0.3502,0.037000000000000005,7.812
0.3504,0.037000000000000005,7.822
0.3506,0.037000000000000005,7.832000000000001
0.3508,0.037000000000000005,7.836
0.351,0.032,7.841
0.3512,0.032,7.851
0.3514,0.027000000000000003,7.856
0.3516,0.022000000000000002,7.861000000000001
0.3518,0.022000000000000002,7.8660000000000005
0.352,0.027000000000000003,7.871
0.3522,0.022000000000000002,7.88
0.3524,0.027000000000000003,7.885
0.3526,0.017,7.885
0.3528,0.017,7.89
0.353,0.012,7.895
0.3532,0.006999999999999999,7.895
0.3534,0.012,7.9
0.3536,0.006999999999999999,7.895
0.3538,0.006999999999999999,7.9
0.354,0.002,7.895
0.3542,-0.002,7.895
0.3544,-0.006999999999999999,7.885
0.3546,-0.017,7.88
0.3548,-0.022000000000000002,7.875
0.355,-0.017,7.875
0.3552,-0.022000000000000002,7.875
0.3554,-0.022000000000000002,7.871
0.3556,-0.012,7.8660000000000005
0.3558,-0.022000000000000002,7.861000000000001
0.356,-0.032,7.851
0.3562,-0.032,7.841
0.3564,-0.032,7.841
0.3566,-0.032,7.836
0.3568,-0.037000000000000005,7.827000000000001
0.357,-0.037000000000000005,7.822
0.3572,-0.037000000000000005,7.812
0.3574,-0.042,7.8020000000000005
0.3576,-0.046,7.792000000000001
0.3578,-0.051,7.778
0.358,-0.055999999999999994,7.778
0.3582,-0.051,7.768
0.3584,-0.051,7.757999999999999
0.3586,-0.051,7.747999999999999
0.3588,-0.055999999999999994,7.734
0.359,-0.055999999999999994,7.724
0.3592,-0.061,7.7139999999999995
0.3594,-0.061,7.7
0.3596,-0.066,7.695
0.3598,-0.066,7.68
0.36,-0.066,7.67
0.3602,-0.066,7.656000000000001
0.3604,-0.066,7.646
0.3606,-0.071,7.631
0.3608,-0.076,7.612
0.361,-0.076,7.597
0.3612,-0.076,7.582000000000001
0.3614,-0.076,7.568
0.3616,-0.076,7.558
0.3618,-0.076,7.542999999999999
0.362,-0.081,7.524
0.3622,-0.085,7.5089999999999995
0.3624,-0.09,7.49
0.3626,-0.09,7.475
0.3628,-0.09,7.455
0.363,-0.09,7.441
0.3632,-0.09,7.421
0.3634,-0.095,7.407
0.3636,-0.095,7.3870000000000005
0.3638,-0.095,7.367999999999999
0.364,-0.1,7.348
0.3642,-0.105,7.327999999999999
0.3644,-0.105,7.303999999999999
0.3646,-0.105,7.289
0.3648,-0.105,7.265
0.365,-0.11,7.245
0.3652,-0.11,7.226
0.3654,-0.115,7.2010000000000005
0.3656,-0.115,7.1770000000000005
0.3658,-0.12,7.153
0.366,-0.115,7.132999999999999
0.3662,-0.115,7.109
0.3664,-0.12,7.0889999999999995
0.3666,-0.12,7.065
0.3668,-0.125,7.035
0.367,-0.129,7.016
0.3672,-0.129,6.987
0.3674,-0.134,6.962000000000001
0.3676,-0.134,6.938
0.3678,-0.134,6.912999999999999
0.368,-0.134,6.888999999999999
0.3682,-0.129,6.864
0.3684,-0.134,6.835
0.3686,-0.14400000000000002,6.801
0.3688,-0.149,6.777
0.369,-0.149,6.752000000000001
0.3692,-0.14400000000000002,6.723
0.3694,-0.149,6.694
0.3696,-0.14400000000000002,6.669
0.3698,-0.149,6.635
0.37,-0.149,6.611000000000001
0.3702,-0.154,6.5760000000000005
0.3704,-0.154,6.547000000000001
0.3706,-0.159,6.513
0.3708,-0.159,6.484
0.371,-0.159,6.459
0.3712,-0.154,6.43
0.3714,-0.159,6.396
0.3716,-0.16399999999999998,6.361000000000001
0.3718,-0.168,6.327000000000001
0.372,-0.17300000000000001,6.297999999999999
0.3722,-0.17300000000000001,6.263999999999999
0.3724,-0.168,6.234
0.3726,-0.168,6.2
0.3728,-0.17300000000000001,6.166
0.373,-0.17300000000000001,6.132000000000001
0.3732,-0.17300000000000001,6.098
0.3734,-0.17800000000000002,6.059
0.3736,-0.183,6.024
0.3738,-0.183,5.99
0.374,-0.17800000000000002,5.956
0.3742,-0.183,5.922000000000001
0.3744,-0.183,5.888
0.3746,-0.183,5.849
0.3748,-0.193,5.81
0.375,-0.193,5.77
0.3752,-0.193,5.731
0.3754,-0.193,5.697
0.3756,-0.193,5.6579999999999995
0.3758,-0.198,5.624
0.376,-0.198,5.585
0.3762,-0.193,5.546
0.3764,-0.198,5.507000000000001
0.3766,-0.203,5.462999999999999
0.3768,-0.20800000000000002,5.419
0.377,-0.212,5.385
0.3772,-0.20800000000000002,5.35
0.3774,-0.20800000000000002,5.311
0.3776,-0.20800000000000002,5.267
0.3778,-0.212,5.228
0.378,-0.212,5.184
0.3782,-0.212,5.14
0.3784,-0.217,5.101
0.3786,-0.212,5.062
0.3788,-0.217,5.018
0.379,-0.212,4.984
0.3792,-0.217,4.94
0.3794,-0.217,4.891
0.3796,-0.222,4.857
0.3798,-0.222,4.808
0.38,-0.22699999999999998,4.763999999999999
0.3802,-0.22699999999999998,4.725
0.3804,-0.222,4.681
0.3806,-0.222,4.637
0.3808,-0.22699999999999998,4.598
0.381,-0.22699999999999998,4.553999999999999
0.3812,-0.23199999999999998,4.505
0.3814,-0.237,4.462
0.3816,-0.237,4.413
0.3818,-0.237,4.369
0.382,-0.23199999999999998,4.325
0.3822,-0.237,4.281000000000001
0.3824,-0.237,4.237
0.3826,-0.237,4.188
0.3828,-0.242,4.144
0.383,-0.242,4.095
0.3832,-0.247,4.046
0.3834,-0.242,4.002
0.3836,-0.242,3.958
0.3838,-0.242,3.915
0.384,-0.242,3.866
0.3842,-0.242,3.8169999999999997
0.3844,-0.247,3.7680000000000002
0.3846,-0.252,3.714
0.3848,-0.252,3.665
0.385,-0.252,3.6210000000000004
0.3852,-0.252,3.568
0.3854,-0.252,3.5239999999999996
0.3856,-0.252,3.48
0.3858,-0.256,3.426
0.386,-0.256,3.372
0.3862,-0.261,3.324
0.3864,-0.261,3.28
0.3866,-0.256,3.2310000000000003
0.3868,-0.256,3.182
0.387,-0.261,3.133
0.3872,-0.256,3.0839999999999996
0.3874,-0.261,3.0260000000000002
0.3876,-0.266,2.972
0.3878,-0.266,2.923
0.388,-0.271,2.8739999999999997
0.3882,-0.266,2.825
0.3884,-0.266,2.7769999999999997
0.3886,-0.266,2.7230000000000003
0.3888,-0.266,2.674
0.389,-0.271,2.62
0.3892,-0.271,2.5669999999999997
0.3894,-0.271,2.513
0.3896,-0.276,2.469
0.3898,-0.271,2.415
0.39,-0.271,2.366
0.3902,-0.271,2.313
0.3904,-0.266,2.2640000000000002
0.3906,-0.266,2.205
0.3908,-0.276,2.156
0.391,-0.276,2.0980000000000003
0.3912,-0.281,2.0540000000000003
0.3914,-0.276,2.0
0.3916,-0.276,1.9509999999999998
0.3918,-0.271,1.8969999999999998
0.392,-0.271,1.844
0.3922,-0.276,1.79
0.3924,-0.276,1.736
0.3926,-0.28600000000000003,1.6780000000000002
0.3928,-0.28600000000000003,1.629
0.393,-0.276,1.58
0.3932,-0.281,1.526
0.3934,-0.281,1.4769999999999999
0.3936,-0.276,1.4140000000000001
0.3938,-0.281,1.365
0.394,-0.28600000000000003,1.311
0.3942,-0.281,1.253
0.3944,-0.281,1.199
0.3946,-0.281,1.15
0.3948,-0.281,1.0959999999999999
0.395,-0.281,1.048
0.3952,-0.281,0.9890000000000001
0.3954,-0.28600000000000003,0.93
0.3956,-0.28600000000000003,0.877
0.3958,-0.28600000000000003,0.818
0.396,-0.28600000000000003,0.769
0.3962,-0.28600000000000003,0.72
0.3964,-0.281,0.667
0.3966,-0.28600000000000003,0.613
0.3968,-0.28600000000000003,0.5539999999999999
0.397,-0.28600000000000003,0.496
0.3972,-0.28600000000000003,0.442
0.3974,-0.28600000000000003,0.38799999999999996
0.3976,-0.29100000000000004,0.335
0.3978,-0.29100000000000004,0.28600000000000003
0.398,-0.28600000000000003,0.22699999999999998
0.3982,-0.28600000000000003,0.17800000000000002
0.3984,-0.281,0.12
0.3986,-0.28600000000000003,0.066
0.3988,-0.29100000000000004,0.002
0.399,-0.29100000000000004,-0.046
0.3992,-0.28600000000000003,-0.1
0.3994,-0.28600000000000003,-0.154
0.3996,-0.28600000000000003,-0.203
0.3998,-0.28600000000000003,-0.256
0.4,-0.29100000000000004,-0.315
0.4002,-0.28600000000000003,-0.369
0.4004,-0.29100000000000004,-0.42700000000000005
0.4006,-0.29100000000000004,-0.47600000000000003
0.4008,-0.29100000000000004,-0.535
0.401,-0.29100000000000004,-0.584
0.4012,-0.29100000000000004,-0.637
0.4014,-0.28600000000000003,-0.691
0.4016,-0.28600000000000003,-0.75
0.4018,-0.28600000000000003,-0.8029999999999999
0.402,-0.28600000000000003,-0.857
0.4022,-0.29100000000000004,-0.9159999999999999
0.4024,-0.28600000000000003,-0.9690000000000001
0.4026,-0.28600000000000003,-1.018
0.4028,-0.28600000000000003,-1.072
0.403,-0.281,-1.126
0.4032,-0.28600000000000003,-1.179
0.4034,-0.29100000000000004,-1.2329999999999999
0.4036,-0.29100000000000004,-1.2919999999999998
0.4038,-0.29100000000000004,-1.3459999999999999
0.404,-0.28600000000000003,-1.3940000000000001
0.4042,-0.281,-1.4480000000000002
0.4044,-0.281,-1.5019999999999998
0.4046,-0.281,-1.551
0.4048,-0.28600000000000003,-1.614
0.405,-0.28600000000000003,-1.6680000000000001
0.4052,-0.28600000000000003,-1.722
0.4054,-0.28600000000000003,-1.77
0.4056,-0.281,-1.829
0.4058,-0.28600000000000003,-1.8780000000000001
0.406,-0.281,-1.932
0.4062,-0.281,-1.985
0.4064,-0.281,-2.039
0.4066,-0.281,-2.0980000000000003
0.4068,-0.29100000000000004,-2.147
0.407,-0.29100000000000004,-2.2
0.4072,-0.28600000000000003,-2.254
0.4074,-0.281,-2.303
0.4076,-0.281,-2.3569999999999998
0.4078,-0.281,-2.41
0.408,-0.281,-2.459
0.4082,-0.281,-2.513
0.4084,-0.28600000000000003,-2.571
0.4086,-0.28600000000000003,-2.62
0.4088,-0.276,-2.6689999999999996
0.409,-0.276,-2.718
0.4092,-0.276,-2.772
0.4094,-0.271,-2.821
0.4096,-0.281,-2.8789999999999996
0.4098,-0.276,-2.928
0.41,-0.276,-2.987
0.4102,-0.281,-3.035
0.4104,-0.276,-3.0839999999999996
0.4106,-0.276,-3.128
0.4108,-0.271,-3.177
0.411,-0.266,-3.2310000000000003
0.4112,-0.271,-3.284
0.4114,-0.271,-3.338
0.4116,-0.271,-3.387
0.4118,-0.276,-3.431
0.412,-0.266,-3.485
0.4122,-0.266,-3.529
0.4124,-0.266,-3.5780000000000003
0.4126,-0.261,-3.6310000000000002
0.4128,-0.266,-3.68
0.413,-0.266,-3.7289999999999996
0.4132,-0.266,-3.783
0.4134,-0.271,-3.822
0.4136,-0.261,-3.875
0.4138,-0.261,-3.9189999999999996
0.414,-0.256,-3.963
0.4142,-0.256,-4.0169999999999995
0.4144,-0.261,-4.066
0.4146,-0.261,-4.115
0.4148,-0.261,-4.164
0.415,-0.266,-4.208
0.4152,-0.256,-4.252
0.4154,-0.252,-4.295
0.4156,-0.247,-4.343999999999999
0.4158,-0.252,-4.388
0.416,-0.252,-4.437
0.4162,-0.252,-4.4910000000000005
0.4164,-0.247,-4.535
0.4166,-0.252,-4.574
0.4168,-0.247,-4.618
0.417,-0.247,-4.662
0.4172,-0.242,-4.706
0.4174,-0.237,-4.755
0.4176,-0.242,-4.7989999999999995
0.4178,-0.247,-4.842
0.418,-0.247,-4.891
0.4182,-0.247,-4.93
0.4184,-0.242,-4.968999999999999
0.4186,-0.237,-5.013
0.4188,-0.23199999999999998,-5.048
0.419,-0.23199999999999998,-5.101
0.4192,-0.23199999999999998,-5.14
0.4194,-0.23199999999999998,-5.184
0.4196,-0.237,-5.223
0.4198,-0.23199999999999998,-5.267
0.42,-0.22699999999999998,-5.306
0.4202,-0.22699999999999998,-5.346
0.4204,-0.222,-5.38
0.4206,-0.222,-5.4239999999999995
0.4208,-0.222,-5.468
0.421,-0.222,-5.507000000000001
0.4212,-0.222,-5.546
0.4214,-0.222,-5.58
0.4216,-0.217,-5.619
0.4218,-0.217,-5.6579999999999995
0.422,-0.212,-5.692
0.4222,-0.212,-5.731
0.4224,-0.212,-5.775
0.4226,-0.212,-5.814
0.4228,-0.212,-5.853
0.423,-0.20800000000000002,-5.882999999999999
0.4232,-0.203,-5.917000000000001
0.4234,-0.203,-5.956
0.4236,-0.203,-5.985
0.4238,-0.203,-6.024
0.424,-0.193,-6.059
0.4242,-0.203,-6.098
0.4244,-0.198,-6.127000000000001
0.4246,-0.193,-6.166
0.4248,-0.193,-6.2
0.425,-0.188,-6.234
0.4252,-0.188,-6.263999999999999
0.4254,-0.183,-6.297999999999999
0.4256,-0.188,-6.337000000000001
0.4258,-0.188,-6.3660000000000005
0.426,-0.188,-6.405
0.4262,-0.183,-6.43
0.4264,-0.17800000000000002,-6.459
0.4266,-0.17300000000000001,-6.4879999999999995
0.4268,-0.17300000000000001,-6.523
0.427,-0.17300000000000001,-6.5520000000000005
0.4272,-0.17300000000000001,-6.581
0.4274,-0.17300000000000001,-6.615
0.4276,-0.17300000000000001,-6.645
0.4278,-0.168,-6.664
0.428,-0.16399999999999998,-6.694
0.4282,-0.16399999999999998,-6.712999999999999
0.4284,-0.16399999999999998,-6.742000000000001
0.4286,-0.16399999999999998,-6.777
0.4288,-0.154,-6.811
0.429,-0.16399999999999998,-6.835
0.4292,-0.16399999999999998,-6.855
0.4294,-0.159,-6.8839999999999995
0.4296,-0.154,-6.904
0.4298,-0.149,-6.933
0.43,-0.14400000000000002,-6.957000000000001
0.4302,-0.14400000000000002,-6.987
0.4304,-0.14400000000000002,-7.006
0.4306,-0.149,-7.035
0.4308,-0.14400000000000002,-7.055
0.431,-0.14400000000000002,-7.074
0.4312,-0.134,-7.093999999999999
0.4314,-0.134,-7.117999999999999
0.4316,-0.129,-7.138
0.4318,-0.134,-7.162000000000001
0.432,-0.129,-7.182
0.4322,-0.129,-7.206
0.4324,-0.134,-7.226
0.4326,-0.125,-7.2410000000000005
0.4328,-0.125,-7.26
0.433,-0.12,-7.28
0.4332,-0.115,-7.2989999999999995
0.4334,-0.12,-7.319
0.4336,-0.115,-7.337999999999999
0.4338,-0.12,-7.353
0.434,-0.11,-7.372000000000001
0.4342,-0.11,-7.3870000000000005
0.4344,-0.105,-7.402
0.4346,-0.1,-7.4110000000000005
0.4348,-0.1,-7.436
0.435,-0.105,-7.4510000000000005
0.4352,-0.1,-7.47
0.4354,-0.1,-7.48
0.4356,-0.095,-7.495
0.4358,-0.095,-7.5089999999999995
0.436,-0.09,-7.519
0.4362,-0.085,-7.529
0.4364,-0.085,-7.547999999999999
0.4366,-0.085,-7.558
0.4368,-0.09,-7.5729999999999995
0.437,-0.085,-7.5920000000000005
0.4372,-0.085,-7.5920000000000005
0.4374,-0.076,-7.607
0.4376,-0.076,-7.612
0.4378,-0.071,-7.617000000000001
0.438,-0.076,-7.631
0.4382,-0.071,-7.646
0.4384,-0.071,-7.656000000000001
0.4386,-0.076,-7.665
0.4388,-0.066,-7.665
0.439,-0.066,-7.675
0.4392,-0.061,-7.68
0.4394,-0.055999999999999994,-7.69
0.4396,-0.055999999999999994,-7.695
0.4398,-0.055999999999999994,-7.705
0.44,-0.055999999999999994,-7.7139999999999995
0.4402,-0.061,-7.718999999999999
0.4404,-0.051,-7.718999999999999
0.4406,-0.046,-7.724
0.4408,-0.046,-7.724
0.441,-0.042,-7.734
0.4412,-0.046,-7.739
0.4414,-0.046,-7.744
0.4416,-0.042,-7.744
0.4418,-0.037000000000000005,-7.739
0.442,-0.032,-7.734
0.4422,-0.022000000000000002,-7.734
0.4424,-0.022000000000000002,-7.729
0.4426,-0.012,-7.724
0.4428,-0.012,-7.724
0.443,-0.012,-7.724
0.4432,-0.012,-7.718999999999999
0.4434,-0.012,-7.709
0.4436,-0.002,-7.709
0.4438,-0.002,-7.7
0.444,0.002,-7.69
0.4442,0.006999999999999999,-7.685
0.4444,0.006999999999999999,-7.68
0.4446,0.006999999999999999,-7.675
0.4448,0.006999999999999999,-7.67
0.445,0.012,-7.6610000000000005
0.4452,0.017,-7.651
0.4454,0.017,-7.641
0.4456,0.022000000000000002,-7.631
0.4458,0.022000000000000002,-7.626
0.446,0.022000000000000002,-7.617000000000001
0.4462,0.022000000000000002,-7.607
0.4464,0.022000000000000002,-7.597
0.4466,0.022000000000000002,-7.582000000000001
0.4468,0.032,-7.5729999999999995
0.447,0.032,-7.558
0.4472,0.037000000000000005,-7.542999999999999
0.4474,0.042,-7.534
0.4476,0.037000000000000005,-7.519
0.4478,0.037000000000000005,-7.513999999999999
0.448,0.037000000000000005,-7.499
0.4482,0.042,-7.48
0.4484,0.046,-7.47
0.4486,0.051,-7.4510000000000005
0.4488,0.051,-7.436
0.449,0.055999999999999994,-7.421
0.4492,0.055999999999999994,-7.402
0.4494,0.055999999999999994,-7.3870000000000005
0.4496,0.055999999999999994,-7.372000000000001
0.4498,0.055999999999999994,-7.353
0.45,0.066,-7.332999999999999
0.4502,0.066,-7.314
0.4504,0.071,-7.289
0.4506,0.071,-7.275
0.4508,0.071,-7.26
0.451,0.071,-7.2410000000000005
0.4512,0.076,-7.216
0.4514,0.081,-7.197
0.4516,0.081,-7.172000000000001
0.4518,0.085,-7.148
0.452,0.085,-7.127999999999999
0.4522,0.09,-7.109
0.4524,0.09,-7.0889999999999995
0.4526,0.09,-7.06
0.4528,0.085,-7.045
0.453,0.1,-7.016
0.4532,0.1,-6.987
0.4534,0.105,-6.962000000000001
0.4536,0.105,-6.943
0.4538,0.105,-6.917999999999999
0.454,0.105,-6.888999999999999
0.4542,0.1,-6.864
0.4544,0.105,-6.84
0.4546,0.11,-6.811
0.4548,0.11,-6.7860000000000005
0.455,0.12,-6.757000000000001
0.4552,0.12,-6.723
0.4554,0.12,-6.6979999999999995
0.4556,0.12,-6.6739999999999995
0.4558,0.12,-6.65
0.456,0.12,-6.62
0.4562,0.129,-6.586
0.4564,0.129,-6.5520000000000005
0.4566,0.134,-6.523
0.4568,0.134,-6.492999999999999
0.457,0.134,-6.459
0.4572,0.134,-6.43
0.4574,0.134,-6.4
0.4576,0.134,-6.371
0.4578,0.139,-6.332000000000001
0.458,0.14400000000000002,-6.297999999999999
0.4582,0.149,-6.263999999999999
0.4584,0.149,-6.234
0.4586,0.149,-6.195
0.4588,0.149,-6.166
0.459,0.14400000000000002,-6.1370000000000005
0.4592,0.149,-6.093
0.4594,0.149,-6.053999999999999
0.4596,0.159,-6.02
0.4598,0.159,-5.98
0.46,0.159,-5.946000000000001
0.4602,0.16399999999999998,-5.912000000000001
0.4604,0.159,-5.877999999999999
0.4606,0.16399999999999998,-5.8389999999999995
0.4608,0.168,-5.8
0.461,0.168,-5.761
0.4612,0.17300000000000001,-5.722
0.4614,0.17800000000000002,-5.678
0.4616,0.17800000000000002,-5.643
0.4618,0.17300000000000001,-5.604
0.462,0.17300000000000001,-5.57
0.4622,0.17800000000000002,-5.5360000000000005
0.4624,0.183,-5.487
0.4626,0.183,-5.443
0.4628,0.183,-5.404
0.463,0.188,-5.36
0.4632,0.188,-5.321000000000001
0.4634,0.188,-5.282
0.4636,0.188,-5.242999999999999
0.4638,0.188,-5.199
0.464,0.193,-5.155
0.4642,0.198,-5.106
0.4644,0.198,-5.062
0.4646,0.203,-5.023
0.4648,0.198,-4.984
0.465,0.198,-4.945
0.4652,0.198,-4.901
0.4654,0.198,-4.857
0.4656,0.20800000000000002,-4.808
0.4658,0.203,-4.763999999999999
0.466,0.203,-4.716
0.4662,0.20800000000000002,-4.672
0.4664,0.212,-4.628
0.4666,0.20800000000000002,-4.584
0.4668,0.20800000000000002,-4.54
0.467,0.20800000000000002,-4.501
0.4672,0.212,-4.442
0.4674,0.217,-4.398
0.4676,0.217,-4.349
0.4678,0.217,-4.3
0.468,0.222,-4.256
0.4682,0.222,-4.212
0.4684,0.217,-4.164
0.4686,0.217,-4.115
0.4688,0.217,-4.071000000000001
0.469,0.222,-4.0169999999999995
0.4692,0.22699999999999998,-3.963
0.4694,0.22699999999999998,-3.915
0.4696,0.237,-3.8710000000000004
0.4698,0.22699999999999998,-3.822
0.47,0.22699999999999998,-3.773
0.4702,0.222,-3.7239999999999998
0.4704,0.23199999999999998,-3.67
0.4706,0.237,-3.6210000000000004
0.4708,0.237,-3.568
0.471,0.242,-3.514
0.4712,0.242,-3.465
0.4714,0.237,-3.4160000000000004
0.4716,0.237,-3.3680000000000003
0.4718,0.237,-3.319
0.472,0.237,-3.265
0.4722,0.242,-3.2060000000000004
0.4724,0.247,-3.158
0.4726,0.247,-3.1039999999999996
0.4728,0.242,-3.055
0.473,0.247,-3.0060000000000002
0.4732,0.242,-2.952
0.4734,0.247,-2.8989999999999996
0.4736,0.252,-2.84
0.4738,0.247,-2.7910000000000004
0.474,0.252,-2.737
0.4742,0.256,-2.6839999999999997
0.4744,0.252,-2.635
0.4746,0.252,-2.5860000000000003
0.4748,0.252,-2.5269999999999997
0.475,0.247,-2.484
0.4752,0.256,-2.42
0.4754,0.252,-2.371
0.4756,0.256,-2.313
0.4758,0.256,-2.259
0.476,0.256,-2.21
0.4762,0.256,-2.161
0.4764,0.256,-2.103
0.4766,0.252,-2.049
0.4768,0.256,-1.995
0.477,0.256,-1.9409999999999998
0.4772,0.261,-1.883
0.4774,0.261,-1.834
0.4776,0.261,-1.775
0.4778,0.256,-1.726
0.478,0.256,-1.673
0.4782,0.256,-1.614
0.4784,0.261,-1.56
0.4786,0.256,-1.5019999999999998
0.4788,0.261,-1.4480000000000002
0.479,0.261,-1.389
0.4792,0.261,-1.341
0.4794,0.261,-1.287
0.4796,0.261,-1.238
0.4798,0.261,-1.179
0.48,0.261,-1.121
0.4802,0.261,-1.062
0.4804,0.271,-1.004
0.4806,0.266,-0.95
0.4808,0.261,-0.8959999999999999
0.481,0.266,-0.8420000000000001
0.4812,0.261,-0.789
0.4814,0.266,-0.73
0.4816,0.266,-0.6759999999999999
0.4818,0.266,-0.618
0.482,0.266,-0.5589999999999999
0.4822,0.276,-0.51
0.4824,0.266,-0.457
0.4826,0.266,-0.39799999999999996
0.4828,0.261,-0.349
0.483,0.261,-0.28600000000000003
0.4832,0.266,-0.23199999999999998
0.4834,0.266,-0.17300000000000001
0.4836,0.266,-0.115
0.4838,0.271,-0.061
0.484,0.271,-0.012
0.4842,0.266,0.046
0.4844,0.266,0.1
0.4846,0.261,0.154
0.4848,0.266,0.20800000000000002
0.485,0.266,0.271
0.4852,0.271,0.325
0.4854,0.271,0.379
0.4856,0.271,0.43200000000000005
0.4858,0.261,0.486
0.486,0.261,0.54
0.4862,0.261,0.593
0.4864,0.266,0.652
0.4866,0.266,0.711
0.4868,0.266,0.764
0.487,0.271,0.818
0.4872,0.266,0.872
0.4874,0.266,0.9259999999999999
0.4876,0.261,0.9790000000000001
0.4878,0.261,1.038
0.488,0.261,1.092
0.4882,0.266,1.145
0.4884,0.266,1.204
0.4886,0.266,1.258
0.4888,0.266,1.311
0.489,0.266,1.36
0.4892,0.261,1.4140000000000001
0.4894,0.261,1.473
0.4896,0.261,1.526
0.4898,0.261,1.585
0.49,0.266,1.643
0.4902,0.266,1.6969999999999998
0.4904,0.261,1.746
0.4906,0.261,1.8
0.4908,0.261,1.849
0.491,0.266,1.912
0.4912,0.261,1.9609999999999999
0.4914,0.261,2.02
0.4916,0.261,2.0780000000000003
0.4918,0.261,2.127
0.492,0.261,2.181
0.4922,0.261,2.23
0.4924,0.256,2.283
0.4926,0.256,2.3369999999999997
0.4928,0.256,2.391
0.493,0.256,2.444
0.4932,0.261,2.498
0.4934,0.256,2.552
0.4936,0.256,2.6010000000000004
0.4938,0.256,2.65
0.494,0.252,2.698
0.4942,0.252,2.7569999999999997
0.4944,0.252,2.806
0.4946,0.256,2.86
0.4948,0.252,2.9130000000000003
0.495,0.252,2.9619999999999997
0.4952,0.252,3.011
0.4954,0.252,3.06
0.4956,0.247,3.1180000000000003
0.4958,0.247,3.167
0.496,0.247,3.216
0.4962,0.247,3.27
0.4964,0.247,3.324
0.4966,0.252,3.3680000000000003
0.4968,0.242,3.4210000000000003
0.497,0.242,3.465
0.4972,0.242,3.509
0.4974,0.237,3.568
0.4976,0.237,3.617
0.4978,0.237,3.665
0.498,0.242,3.714
0.4982,0.237,3.763
0.4984,0.237,3.807
0.4986,0.23199999999999998,3.8560000000000003
0.4988,0.22699999999999998,3.91
0.499,0.237,3.9539999999999997
0.4992,0.23199999999999998,4.007
0.4994,0.23199999999999998,4.046
0.4996,0.237,4.105
0.4998,0.237,4.149
0.5,0.22699999999999998,4.188
0.5002,0.22699999999999998,4.237
0.5004,0.22699999999999998,4.281000000000001
0.5006,0.22699999999999998,4.33
0.5008,0.222,4.374
0.501,0.22699999999999998,4.427
0.5012,0.22699999999999998,4.476
0.5014,0.22699999999999998,4.515
0.5016,0.222,4.559
0.5018,0.217,4.603
0.502,0.217,4.6419999999999995
0.5022,0.222,4.696000000000001
0.5024,0.222,4.74
0.5026,0.217,4.784
0.5028,0.217,4.828
0.503,0.212,4.872
0.5032,0.212,4.9110000000000005
0.5034,0.20800000000000002,4.955
0.5036,0.20800000000000002,4.999
0.5038,0.20800000000000002,5.043
0.504,0.212,5.082
0.5042,0.20800000000000002,5.131
0.5044,0.20800000000000002,5.17
0.5046,0.20800000000000002,5.204
0.5048,0.203,5.247999999999999
0.505,0.203,5.287000000000001
0.5052,0.198,5.3260000000000005
0.5054,0.198,5.375
0.5056,0.203,5.414
0.5058,0.198,5.4479999999999995
0.506,0.203,5.492000000000001
0.5062,0.198,5.531000000000001
0.5064,0.193,5.57
0.5066,0.188,5.604
0.5068,0.183,5.643
0.507,0.188,5.687
0.5072,0.188,5.722
0.5074,0.183,5.766
0.5076,0.188,5.8
0.5078,0.183,5.834
0.508,0.17800000000000002,5.867999999999999
0.5082,0.17800000000000002,5.907
0.5084,0.17800000000000002,5.941
0.5086,0.17800000000000002,5.98
0.5088,0.17300000000000001,6.02
0.509,0.17300000000000001,6.053999999999999
0.5092,0.17300000000000001,6.087999999999999
0.5094,0.17800000000000002,6.122000000000001
0.5096,0.168,6.156000000000001
0.5098,0.168,6.186
0.51,0.16399999999999998,6.23
0.5102,0.16399999999999998,6.263999999999999
0.5104,0.16399999999999998,6.297999999999999
0.5106,0.168,6.332000000000001
0.5108,0.16399999999999998,6.361000000000001
0.511,0.16399999999999998,6.391
0.5112,0.16399999999999998,6.425
0.5114,0.159,6.459
0.5116,0.154,6.484
0.5118,0.159,6.523
0.512,0.154,6.5520000000000005
0.5122,0.149,6.586
0.5124,0.154,6.615
0.5126,0.154,6.645
0.5128,0.149,6.669
0.513,0.14400000000000002,6.702999999999999
0.5132,0.139,6.728
0.5134,0.134,6.7620000000000005
0.5136,0.139,6.7860000000000005
0.5138,0.139,6.816
0.514,0.139,6.845
0.5142,0.134,6.869
0.5144,0.134,6.899
0.5146,0.129,6.917999999999999
