Laatste: Tijd (ms),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
180.8,0.51,1.56
181.0,0.51,1.663
181.2,0.505,1.761
181.4,0.51,1.858
181.6,0.501,1.9609999999999999
181.8,0.496,2.063
182.0,0.501,2.166
182.2,0.501,2.269
182.4,0.501,2.366
182.6,0.501,2.464
182.8,0.501,2.562
183.0,0.496,2.659
183.2,0.491,2.752
183.4,0.486,2.855
183.6,0.486,2.952
183.8,0.486,3.05
184.0,0.486,3.148
184.2,0.486,3.245
184.4,0.48100000000000004,3.333
184.6,0.47600000000000003,3.431
184.8,0.47100000000000003,3.5239999999999996
185.0,0.47100000000000003,3.612
185.2,0.466,3.7089999999999996
185.4,0.466,3.7969999999999997
185.6,0.462,3.89
185.8,0.462,3.983
186.0,0.462,4.071000000000001
186.2,0.452,4.154
186.4,0.447,4.242
186.6,0.447,4.325
186.8,0.442,4.418
187.0,0.442,4.505
187.2,0.43700000000000006,4.5889999999999995
187.4,0.43700000000000006,4.672
187.6,0.42700000000000005,4.755
187.8,0.42200000000000004,4.828
188.0,0.418,4.9110000000000005
188.2,0.413,4.994
188.4,0.413,5.072
188.6,0.413,5.15
188.8,0.40299999999999997,5.233
189.0,0.40299999999999997,5.306
189.2,0.39799999999999996,5.38
189.4,0.39299999999999996,5.462999999999999
189.6,0.38299999999999995,5.531000000000001
189.8,0.379,5.609
190.0,0.379,5.678
190.2,0.374,5.751
190.4,0.369,5.824
190.6,0.369,5.893
190.8,0.359,5.961
191.0,0.349,6.024
191.2,0.344,6.093
191.4,0.33899999999999997,6.156000000000001
191.6,0.33899999999999997,6.225
191.8,0.335,6.292999999999999
192.0,0.335,6.352
192.2,0.33,6.41
192.4,0.32,6.474
192.6,0.315,6.523
192.8,0.305,6.581
193.0,0.305,6.645
193.2,0.295,6.6979999999999995
193.4,0.29100000000000004,6.752000000000001
193.6,0.29100000000000004,6.811
193.8,0.28600000000000003,6.855
194.0,0.271,6.904
194.2,0.266,6.952000000000001
194.4,0.256,6.996
194.6,0.252,7.05
194.8,0.247,7.093999999999999
195.0,0.247,7.138
195.2,0.242,7.182
195.4,0.23199999999999998,7.221
195.6,0.222,7.26
195.8,0.217,7.2989999999999995
196.0,0.20800000000000002,7.332999999999999
196.2,0.203,7.372000000000001
196.4,0.198,7.407
196.6,0.193,7.4510000000000005
196.8,0.188,7.485
197.0,0.183,7.5089999999999995
197.2,0.17300000000000001,7.537999999999999
197.4,0.16399999999999998,7.563
197.6,0.159,7.5920000000000005
197.8,0.154,7.621
198.0,0.149,7.646
198.2,0.14400000000000002,7.675
198.4,0.139,7.7
198.6,0.129,7.7139999999999995
198.8,0.125,7.739
199.0,0.115,7.747999999999999
199.2,0.105,7.768
199.4,0.105,7.787999999999999
199.6,0.1,7.807
199.8,0.09,7.822
200.0,0.085,7.832000000000001
200.2,0.081,7.846
200.4,0.076,7.856
200.6,0.066,7.861000000000001
200.8,0.061,7.871
201.0,0.055999999999999994,7.875
201.2,0.042,7.875
201.4,0.032,7.88
201.6,0.032,7.88
201.8,0.017,7.871
202.0,0.002,7.8660000000000005
202.2,-0.006999999999999999,7.856
202.4,-0.017,7.846
202.6,-0.017,7.846
202.8,-0.022000000000000002,7.832000000000001
203.0,-0.032,7.822
203.2,-0.037000000000000005,7.807
203.4,-0.046,7.787999999999999
203.6,-0.051,7.773
203.8,-0.066,7.752999999999999
204.0,-0.071,7.734
204.2,-0.076,7.718999999999999
204.4,-0.081,7.7
204.6,-0.09,7.68
204.8,-0.095,7.656000000000001
205.0,-0.1,7.626
205.2,-0.11,7.5920000000000005
205.4,-0.12,7.568
205.6,-0.12,7.542999999999999
205.8,-0.129,7.513999999999999
206.0,-0.134,7.48
206.2,-0.14400000000000002,7.455
206.4,-0.149,7.416
206.6,-0.159,7.382000000000001
206.8,-0.16399999999999998,7.348
207.0,-0.168,7.303999999999999
207.2,-0.17800000000000002,7.27
207.4,-0.17300000000000001,7.231
207.6,-0.183,7.192
207.8,-0.188,7.153
208.0,-0.198,7.104
208.2,-0.203,7.06
208.4,-0.212,7.016
208.6,-0.222,6.9670000000000005
208.8,-0.222,6.917999999999999
209.0,-0.23199999999999998,6.869
209.2,-0.23199999999999998,6.821000000000001
209.4,-0.242,6.772
209.6,-0.247,6.718
209.8,-0.256,6.664
210.0,-0.261,6.601
210.2,-0.271,6.542000000000001
210.4,-0.271,6.492999999999999
210.6,-0.276,6.435
210.8,-0.28600000000000003,6.376
211.0,-0.28600000000000003,6.313
211.2,-0.29100000000000004,6.254
211.4,-0.3,6.19
211.6,-0.305,6.122000000000001
211.8,-0.32,6.063
212.0,-0.315,5.995
212.2,-0.32,5.9270000000000005
212.4,-0.325,5.8629999999999995
212.6,-0.33,5.795
212.8,-0.33899999999999997,5.722
213.0,-0.344,5.648
213.2,-0.349,5.575
213.4,-0.354,5.502000000000001
213.6,-0.359,5.428999999999999
213.8,-0.364,5.36
214.0,-0.369,5.287000000000001
214.2,-0.364,5.209
214.4,-0.374,5.131
214.6,-0.38299999999999995,5.048
214.8,-0.38799999999999996,4.968999999999999
215.0,-0.38799999999999996,4.891
215.2,-0.39799999999999996,4.813
215.4,-0.40299999999999997,4.735
215.6,-0.40299999999999997,4.652
215.8,-0.408,4.569
216.0,-0.413,4.481
216.2,-0.418,4.398
216.4,-0.42700000000000005,4.31
216.6,-0.43200000000000005,4.2219999999999995
216.8,-0.43200000000000005,4.144
217.0,-0.43700000000000006,4.051
217.2,-0.43700000000000006,3.968
217.4,-0.43700000000000006,3.875
217.6,-0.447,3.783
217.8,-0.452,3.69
218.0,-0.457,3.597
218.2,-0.457,3.509
218.4,-0.462,3.4160000000000004
218.6,-0.466,3.324
218.8,-0.466,3.2310000000000003
219.0,-0.466,3.138
219.2,-0.47600000000000003,3.045
219.4,-0.48100000000000004,2.943
219.6,-0.48100000000000004,2.845
219.8,-0.486,2.752
220.0,-0.486,2.659
220.2,-0.486,2.5669999999999997
220.4,-0.486,2.474
220.6,-0.491,2.371
220.8,-0.496,2.274
221.0,-0.501,2.171
221.2,-0.505,2.0780000000000003
221.4,-0.501,1.976
221.6,-0.505,1.8780000000000001
221.8,-0.505,1.78
222.0,-0.505,1.683
222.2,-0.51,1.575
222.4,-0.515,1.4769999999999999
222.6,-0.515,1.375
222.8,-0.52,1.272
223.0,-0.52,1.175
223.2,-0.515,1.077
223.4,-0.515,0.9740000000000001
223.6,-0.52,0.872
223.8,-0.52,0.769
224.0,-0.525,0.667
224.2,-0.525,0.5589999999999999
224.4,-0.53,0.462
224.6,-0.525,0.359
224.8,-0.525,0.256
225.0,-0.525,0.154
225.2,-0.525,0.055999999999999994
225.4,-0.53,-0.051
225.6,-0.53,-0.154
225.8,-0.535,-0.256
226.0,-0.535,-0.359
226.2,-0.53,-0.462
226.4,-0.53,-0.564
226.6,-0.535,-0.662
226.8,-0.53,-0.764
227.0,-0.525,-0.877
227.2,-0.53,-0.9740000000000001
227.4,-0.535,-1.082
227.6,-0.53,-1.1840000000000002
227.8,-0.535,-1.2819999999999998
228.0,-0.53,-1.385
228.2,-0.53,-1.482
228.4,-0.53,-1.585
228.6,-0.53,-1.6869999999999998
228.8,-0.53,-1.79
229.0,-0.53,-1.893
229.2,-0.525,-1.99
229.4,-0.525,-2.088
229.6,-0.525,-2.186
229.8,-0.52,-2.2880000000000003
230.0,-0.52,-2.386
230.2,-0.525,-2.488
230.4,-0.52,-2.5860000000000003
230.6,-0.525,-2.6889999999999996
230.8,-0.52,-2.781
231.0,-0.515,-2.8739999999999997
231.2,-0.515,-2.977
231.4,-0.51,-3.07
231.6,-0.505,-3.167
231.8,-0.505,-3.26
232.0,-0.505,-3.358
232.2,-0.505,-3.455
232.4,-0.501,-3.543
232.6,-0.496,-3.636
232.8,-0.496,-3.7239999999999998
233.0,-0.486,-3.8169999999999997
233.2,-0.486,-3.91
233.4,-0.486,-4.002
233.6,-0.48100000000000004,-4.095
233.8,-0.48100000000000004,-4.183
234.0,-0.47600000000000003,-4.271
234.2,-0.47100000000000003,-4.354
234.4,-0.466,-4.442
234.6,-0.466,-4.525
234.8,-0.462,-4.618
235.0,-0.457,-4.7010000000000005
235.2,-0.457,-4.784
235.4,-0.457,-4.872
235.6,-0.447,-4.945
235.8,-0.442,-5.023
236.0,-0.442,-5.101
236.2,-0.43200000000000005,-5.175
236.4,-0.43200000000000005,-5.263
236.6,-0.42700000000000005,-5.341
236.8,-0.42200000000000004,-5.419
237.0,-0.418,-5.497000000000001
237.2,-0.413,-5.56
237.4,-0.408,-5.638999999999999
237.6,-0.40299999999999997,-5.707000000000001
237.8,-0.39799999999999996,-5.775
238.0,-0.39299999999999996,-5.853
238.2,-0.38799999999999996,-5.922000000000001
238.4,-0.38799999999999996,-5.99
238.6,-0.38299999999999995,-6.053999999999999
238.8,-0.374,-6.117000000000001
239.0,-0.364,-6.181
239.2,-0.359,-6.244
239.4,-0.354,-6.303
239.6,-0.354,-6.3660000000000005
239.8,-0.344,-6.43
240.0,-0.344,-6.4879999999999995
240.2,-0.33899999999999997,-6.542000000000001
240.4,-0.33,-6.596
240.6,-0.32,-6.654
240.8,-0.315,-6.702999999999999
241.0,-0.305,-6.752000000000001
241.2,-0.3,-6.806
241.4,-0.295,-6.86
241.6,-0.29100000000000004,-6.9079999999999995
241.8,-0.28600000000000003,-6.952000000000001
242.0,-0.281,-6.9910000000000005
242.2,-0.271,-7.035
242.4,-0.261,-7.079
242.6,-0.252,-7.122999999999999
242.8,-0.252,-7.162000000000001
243.0,-0.242,-7.2010000000000005
243.2,-0.242,-7.2410000000000005
243.4,-0.237,-7.275
243.6,-0.22699999999999998,-7.309
243.8,-0.217,-7.337999999999999
244.0,-0.20800000000000002,-7.372000000000001
244.2,-0.203,-7.397
244.4,-0.198,-7.431
244.6,-0.193,-7.46
244.8,-0.183,-7.49
245.0,-0.183,-7.513999999999999
245.2,-0.17300000000000001,-7.534
245.4,-0.16399999999999998,-7.558
245.6,-0.154,-7.5729999999999995
245.8,-0.149,-7.602
246.0,-0.139,-7.617000000000001
246.2,-0.139,-7.636
246.4,-0.129,-7.656000000000001
246.6,-0.125,-7.6610000000000005
246.8,-0.115,-7.675
247.0,-0.11,-7.685
247.2,-0.1,-7.695
247.4,-0.09,-7.7139999999999995
247.6,-0.09,-7.718999999999999
247.8,-0.081,-7.718999999999999
248.0,-0.071,-7.724
248.2,-0.066,-7.7139999999999995
248.4,-0.046,-7.705
248.6,-0.032,-7.695
248.8,-0.027000000000000003,-7.69
249.0,-0.017,-7.685
249.2,-0.006999999999999999,-7.68
249.4,-0.002,-7.665
249.6,0.002,-7.656000000000001
249.8,0.017,-7.636
250.0,0.022000000000000002,-7.621
250.2,0.032,-7.597
250.4,0.042,-7.5729999999999995
250.6,0.051,-7.563
250.8,0.055999999999999994,-7.537999999999999
251.0,0.061,-7.513999999999999
251.2,0.071,-7.495
251.4,0.071,-7.46
251.6,0.085,-7.436
251.8,0.09,-7.402
252.0,0.105,-7.367999999999999
252.2,0.11,-7.343
252.4,0.115,-7.309
252.6,0.125,-7.28
252.8,0.125,-7.2410000000000005
253.0,0.139,-7.197
253.2,0.14400000000000002,-7.1579999999999995
253.4,0.154,-7.117999999999999
253.6,0.16399999999999998,-7.074
253.8,0.168,-7.031000000000001
254.0,0.17300000000000001,-6.987
254.2,0.183,-6.943
254.4,0.188,-6.899
254.6,0.198,-6.845
254.8,0.203,-6.791
255.0,0.20800000000000002,-6.742000000000001
255.2,0.217,-6.689
255.4,0.222,-6.635
255.6,0.22699999999999998,-6.586
255.8,0.23199999999999998,-6.527
256.0,0.242,-6.4639999999999995
256.2,0.247,-6.405
256.4,0.261,-6.347
256.6,0.261,-6.2829999999999995
256.8,0.276,-6.22
257.0,0.276,-6.1610000000000005
257.2,0.281,-6.093
257.4,0.28600000000000003,-6.024
257.6,0.29100000000000004,-5.956
257.8,0.3,-5.888
258.0,0.305,-5.819
258.2,0.315,-5.746
258.4,0.325,-5.672999999999999
258.6,0.325,-5.604
258.8,0.325,-5.531000000000001
259.0,0.335,-5.457999999999999
259.2,0.33899999999999997,-5.375
259.4,0.349,-5.297000000000001
259.6,0.354,-5.218999999999999
259.8,0.359,-5.136
260.0,0.369,-5.0569999999999995
260.2,0.369,-4.979
260.4,0.374,-4.896
260.6,0.379,-4.8180000000000005
260.8,0.38299999999999995,-4.725
261.0,0.39299999999999996,-4.6419999999999995
261.2,0.39299999999999996,-4.553999999999999
261.4,0.40299999999999997,-4.462
261.6,0.40299999999999997,-4.379
261.8,0.413,-4.291
262.0,0.413,-4.203
262.2,0.418,-4.11
262.4,0.42200000000000004,-4.022
262.6,0.42200000000000004,-3.924
262.8,0.43200000000000005,-3.832
263.0,0.43700000000000006,-3.739
263.2,0.442,-3.6460000000000004
263.4,0.442,-3.553
263.6,0.442,-3.455
263.8,0.452,-3.363
264.0,0.457,-3.27
264.2,0.462,-3.167
264.4,0.462,-3.07
264.6,0.47100000000000003,-2.967
264.8,0.47100000000000003,-2.8739999999999997
265.0,0.47100000000000003,-2.7769999999999997
265.2,0.47100000000000003,-2.679
265.4,0.47100000000000003,-2.5860000000000003
265.6,0.47600000000000003,-2.479
265.8,0.48100000000000004,-2.376
266.0,0.486,-2.278
266.2,0.491,-2.176
266.4,0.491,-2.0780000000000003
266.6,0.491,-1.976
266.8,0.491,-1.868
267.0,0.491,-1.77
267.2,0.496,-1.663
267.4,0.501,-1.56
267.6,0.501,-1.453
267.8,0.51,-1.35
268.0,0.501,-1.253
268.2,0.505,-1.15
268.4,0.505,-1.048
268.6,0.501,-0.945
268.8,0.505,-0.838
269.0,0.505,-0.73
269.2,0.51,-0.628
269.4,0.51,-0.52
269.6,0.515,-0.418
269.8,0.51,-0.31
270.0,0.51,-0.217
270.2,0.51,-0.105
270.4,0.515,0.002
270.6,0.515,0.1
270.8,0.515,0.20800000000000002
271.0,0.52,0.31
271.2,0.515,0.418
271.4,0.515,0.52
271.6,0.51,0.623
271.8,0.51,0.725
272.0,0.515,0.833
272.2,0.515,0.94
272.4,0.515,1.043
272.6,0.515,1.14
272.8,0.515,1.253
273.0,0.505,1.3459999999999999
273.2,0.505,1.453
273.4,0.51,1.556
273.6,0.505,1.6580000000000001
273.8,0.51,1.761
274.0,0.51,1.858
274.2,0.51,1.9609999999999999
274.4,0.501,2.063
274.6,0.501,2.161
274.8,0.496,2.254
275.0,0.496,2.3609999999999998
275.2,0.501,2.459
275.4,0.501,2.562
275.6,0.496,2.659
275.8,0.496,2.752
276.0,0.491,2.855
276.2,0.491,2.947
276.4,0.48100000000000004,3.04
276.6,0.48100000000000004,3.1430000000000002
276.8,0.47600000000000003,3.2310000000000003
277.0,0.48100000000000004,3.3280000000000003
277.2,0.48100000000000004,3.426
277.4,0.47600000000000003,3.5189999999999997
277.6,0.47100000000000003,3.6069999999999998
277.8,0.466,3.695
278.0,0.462,3.783
278.2,0.462,3.88
278.4,0.457,3.968
278.6,0.457,4.061
278.8,0.457,4.149
279.0,0.447,4.232
279.2,0.442,4.325
279.4,0.43700000000000006,4.408
279.6,0.43200000000000005,4.496
279.8,0.43200000000000005,4.584
280.0,0.43200000000000005,4.662
280.2,0.42700000000000005,4.75
280.4,0.42200000000000004,4.838
280.6,0.42200000000000004,4.916
280.8,0.418,4.989
281.0,0.413,5.062
281.2,0.40299999999999997,5.145
281.4,0.40299999999999997,5.228
281.6,0.39799999999999996,5.306
281.8,0.39799999999999996,5.385
282.0,0.39299999999999996,5.452999999999999
282.2,0.38799999999999996,5.531000000000001
282.4,0.38299999999999995,5.604
282.6,0.374,5.678
282.8,0.369,5.751
283.0,0.374,5.824
283.2,0.364,5.893
283.4,0.364,5.961
283.6,0.359,6.029
283.8,0.349,6.087999999999999
284.0,0.344,6.156000000000001
284.2,0.335,6.22
284.4,0.33,6.287999999999999
284.6,0.335,6.347
284.8,0.33,6.41
285.0,0.32,6.468999999999999
285.2,0.315,6.527
285.4,0.31,6.581
285.6,0.3,6.635
285.8,0.29100000000000004,6.694
286.0,0.29100000000000004,6.742000000000001
286.2,0.28600000000000003,6.801
286.4,0.276,6.855
286.6,0.276,6.9079999999999995
286.8,0.271,6.947
287.0,0.256,6.996
287.2,0.252,7.045
287.4,0.247,7.079
287.6,0.237,7.132999999999999
287.8,0.237,7.1770000000000005
288.0,0.23199999999999998,7.216
288.2,0.22699999999999998,7.26
288.4,0.217,7.2989999999999995
288.6,0.212,7.332999999999999
288.8,0.203,7.367999999999999
289.0,0.193,7.402
289.2,0.188,7.441
289.4,0.188,7.475
289.6,0.183,7.5089999999999995
289.8,0.17800000000000002,7.542999999999999
290.0,0.168,7.563
290.2,0.16399999999999998,7.5920000000000005
290.4,0.154,7.612
290.6,0.14400000000000002,7.641
290.8,0.139,7.67
291.0,0.139,7.69
291.2,0.134,7.718999999999999
291.4,0.129,7.744
291.6,0.12,7.757999999999999
291.8,0.11,7.773
292.0,0.105,7.787999999999999
292.2,0.095,7.807
292.4,0.09,7.817
292.6,0.09,7.832000000000001
292.8,0.081,7.851
293.0,0.076,7.861000000000001
293.2,0.071,7.8660000000000005
293.4,0.061,7.875
293.6,0.055999999999999994,7.875
293.8,0.042,7.875
294.0,0.037000000000000005,7.875
294.2,0.027000000000000003,7.875
294.4,0.022000000000000002,7.875
294.6,0.006999999999999999,7.8660000000000005
294.8,-0.002,7.861000000000001
295.0,-0.006999999999999999,7.851
295.2,-0.022000000000000002,7.836
295.4,-0.027000000000000003,7.827000000000001
295.6,-0.032,7.817
295.8,-0.042,7.812
296.0,-0.046,7.792000000000001
296.2,-0.051,7.7829999999999995
296.4,-0.061,7.752999999999999
296.6,-0.071,7.739
296.8,-0.081,7.7139999999999995
297.0,-0.09,7.695
297.2,-0.09,7.675
297.4,-0.095,7.651
297.6,-0.095,7.631
297.8,-0.105,7.602
298.0,-0.115,7.568
298.2,-0.12,7.537999999999999
298.4,-0.134,7.5089999999999995
298.6,-0.139,7.485
298.8,-0.14400000000000002,7.4510000000000005
299.0,-0.149,7.416
299.2,-0.154,7.3870000000000005
299.4,-0.154,7.348
299.6,-0.168,7.309
299.8,-0.17300000000000001,7.27
300.0,-0.183,7.221
300.2,-0.188,7.192
300.4,-0.193,7.148
300.6,-0.198,7.109
300.8,-0.203,7.065
301.0,-0.20800000000000002,7.016
301.2,-0.217,6.972
301.4,-0.222,6.922999999999999
301.6,-0.22699999999999998,6.869
301.8,-0.237,6.825
302.0,-0.237,6.767
302.2,-0.247,6.723
302.4,-0.252,6.669
302.6,-0.261,6.615
302.8,-0.266,6.557
303.0,-0.271,6.497999999999999
303.2,-0.281,6.44
303.4,-0.281,6.376
303.6,-0.28600000000000003,6.322
303.8,-0.295,6.2589999999999995
304.0,-0.295,6.195
304.2,-0.3,6.127000000000001
304.4,-0.31,6.063
304.6,-0.315,5.995
304.8,-0.325,5.9270000000000005
305.0,-0.33,5.8629999999999995
305.2,-0.335,5.795
305.4,-0.33899999999999997,5.726
305.6,-0.33899999999999997,5.653
305.8,-0.349,5.585
306.0,-0.354,5.507000000000001
306.2,-0.364,5.433
306.4,-0.364,5.36
306.6,-0.374,5.287000000000001
306.8,-0.374,5.209
307.0,-0.379,5.131
307.2,-0.379,5.0569999999999995
307.4,-0.38799999999999996,4.974
307.6,-0.39299999999999996,4.891
307.8,-0.39799999999999996,4.813
308.0,-0.408,4.73
308.2,-0.408,4.652
308.4,-0.408,4.569
308.6,-0.413,4.486000000000001
308.8,-0.413,4.4030000000000005
309.0,-0.42200000000000004,4.31
309.2,-0.42700000000000005,4.2219999999999995
309.4,-0.43200000000000005,4.1339999999999995
309.6,-0.43200000000000005,4.051
309.8,-0.442,3.968
310.0,-0.442,3.875
310.2,-0.447,3.792
310.4,-0.447,3.7
310.6,-0.457,3.6069999999999998
310.8,-0.457,3.514
311.0,-0.466,3.4210000000000003
311.2,-0.466,3.333
311.4,-0.466,3.236
311.6,-0.466,3.148
311.8,-0.47100000000000003,3.05
312.0,-0.47600000000000003,2.952
312.2,-0.48100000000000004,2.855
312.4,-0.486,2.7569999999999997
312.6,-0.491,2.6639999999999997
312.8,-0.491,2.5669999999999997
313.0,-0.491,2.469
313.2,-0.491,2.381
313.4,-0.491,2.278
313.6,-0.496,2.181
313.8,-0.496,2.0780000000000003
314.0,-0.501,1.98
314.2,-0.505,1.8780000000000001
314.4,-0.51,1.785
314.6,-0.505,1.683
314.8,-0.505,1.585
315.0,-0.51,1.482
315.2,-0.51,1.385
315.4,-0.515,1.2770000000000001
315.6,-0.515,1.175
315.8,-0.52,1.072
316.0,-0.525,0.9790000000000001
316.2,-0.515,0.877
316.4,-0.525,0.769
316.6,-0.52,0.672
316.8,-0.525,0.569
317.0,-0.525,0.462
317.2,-0.53,0.359
317.4,-0.53,0.252
317.6,-0.525,0.154
317.8,-0.53,0.051
318.0,-0.53,-0.051
318.2,-0.53,-0.149
318.4,-0.525,-0.256
318.6,-0.53,-0.354
318.8,-0.53,-0.462
319.0,-0.535,-0.569
319.2,-0.535,-0.667
319.4,-0.535,-0.769
319.6,-0.535,-0.867
319.8,-0.53,-0.9690000000000001
320.0,-0.53,-1.077
320.2,-0.53,-1.179
320.4,-0.535,-1.2819999999999998
320.6,-0.535,-1.385
320.8,-0.535,-1.482
321.0,-0.535,-1.585
321.2,-0.525,-1.683
321.4,-0.525,-1.78
321.6,-0.525,-1.883
321.8,-0.525,-1.985
322.0,-0.53,-2.088
322.2,-0.525,-2.19
322.4,-0.525,-2.2880000000000003
322.6,-0.52,-2.386
322.8,-0.52,-2.484
323.0,-0.515,-2.576
323.2,-0.515,-2.679
323.4,-0.515,-2.7769999999999997
323.6,-0.515,-2.8789999999999996
323.8,-0.515,-2.977
324.0,-0.51,-3.07
324.2,-0.505,-3.162
324.4,-0.505,-3.255
324.6,-0.505,-3.353
324.8,-0.501,-3.446
325.0,-0.496,-3.548
325.2,-0.501,-3.636
325.4,-0.501,-3.7289999999999996
325.6,-0.496,-3.822
325.8,-0.486,-3.91
326.0,-0.486,-3.998
326.2,-0.48100000000000004,-4.085
326.4,-0.48100000000000004,-4.178
326.6,-0.47600000000000003,-4.271
326.8,-0.47600000000000003,-4.359
327.0,-0.47600000000000003,-4.447
327.2,-0.466,-4.525
327.4,-0.462,-4.613
327.6,-0.457,-4.696000000000001
327.8,-0.452,-4.779
328.0,-0.452,-4.862
328.2,-0.447,-4.945
328.4,-0.447,-5.0280000000000005
328.6,-0.447,-5.106
328.8,-0.442,-5.184
329.0,-0.43200000000000005,-5.263
329.2,-0.42700000000000005,-5.336
329.4,-0.42200000000000004,-5.409
329.6,-0.418,-5.487
329.8,-0.413,-5.565
330.0,-0.413,-5.638999999999999
330.2,-0.408,-5.707000000000001
330.4,-0.39799999999999996,-5.775
330.6,-0.39799999999999996,-5.849
330.8,-0.38799999999999996,-5.912000000000001
331.0,-0.379,-5.985
331.2,-0.379,-6.053999999999999
331.4,-0.379,-6.117000000000001
331.6,-0.369,-6.181
331.8,-0.369,-6.239
332.0,-0.354,-6.303
332.2,-0.349,-6.361000000000001
332.4,-0.33899999999999997,-6.425
332.6,-0.335,-6.479
332.8,-0.33,-6.537000000000001
333.0,-0.33,-6.596
333.2,-0.325,-6.65
333.4,-0.32,-6.702999999999999
333.6,-0.31,-6.757000000000001
333.8,-0.3,-6.801
334.0,-0.29100000000000004,-6.845
334.2,-0.29100000000000004,-6.899
334.4,-0.28600000000000003,-6.947
334.6,-0.281,-6.996
334.8,-0.276,-7.04
335.0,-0.266,-7.079
335.2,-0.256,-7.117999999999999
335.4,-0.252,-7.1579999999999995
335.6,-0.247,-7.197
335.8,-0.23199999999999998,-7.236000000000001
336.0,-0.23199999999999998,-7.27
336.2,-0.22699999999999998,-7.314
336.4,-0.222,-7.343
336.6,-0.212,-7.372000000000001
336.8,-0.203,-7.402
337.0,-0.193,-7.431
337.2,-0.188,-7.455
337.4,-0.183,-7.49
337.6,-0.17800000000000002,-7.513999999999999
337.8,-0.17300000000000001,-7.537999999999999
338.0,-0.168,-7.563
338.2,-0.16399999999999998,-7.577999999999999
338.4,-0.154,-7.597
338.6,-0.14400000000000002,-7.617000000000001
338.8,-0.134,-7.631
339.0,-0.129,-7.646
339.2,-0.125,-7.665
339.4,-0.12,-7.68
339.6,-0.115,-7.695
339.8,-0.105,-7.7
340.0,-0.1,-7.709
340.2,-0.09,-7.718999999999999
340.4,-0.076,-7.709
340.6,-0.066,-7.7139999999999995
340.8,-0.055999999999999994,-7.7139999999999995
341.0,-0.051,-7.709
341.2,-0.042,-7.705
341.4,-0.027000000000000003,-7.69
341.6,-0.017,-7.68
341.8,-0.006999999999999999,-7.67
342.0,0.002,-7.656000000000001
342.2,0.012,-7.651
342.4,0.017,-7.631
342.6,0.022000000000000002,-7.617000000000001
342.8,0.032,-7.607
343.0,0.037000000000000005,-7.582000000000001
343.2,0.046,-7.558
343.4,0.055999999999999994,-7.534
343.6,0.066,-7.5089999999999995
343.8,0.071,-7.495
344.0,0.081,-7.465
344.2,0.085,-7.436
344.4,0.09,-7.407
344.6,0.105,-7.372000000000001
344.8,0.11,-7.343
345.0,0.12,-7.303999999999999
345.2,0.125,-7.265
345.4,0.134,-7.236000000000001
345.6,0.134,-7.2010000000000005
345.8,0.139,-7.1579999999999995
346.0,0.14400000000000002,-7.122999999999999
346.2,0.159,-7.074
346.4,0.168,-7.031000000000001
346.6,0.17300000000000001,-6.9910000000000005
346.8,0.183,-6.938
347.0,0.188,-6.894
347.2,0.193,-6.85
347.4,0.198,-6.801
347.6,0.203,-6.747000000000001
347.8,0.212,-6.694
348.0,0.217,-6.635
348.2,0.22699999999999998,-6.581
348.4,0.237,-6.523
348.6,0.247,-6.468999999999999
348.8,0.247,-6.41
349.0,0.252,-6.352
349.2,0.261,-6.287999999999999
349.4,0.266,-6.22
349.6,0.276,-6.156000000000001
349.8,0.28600000000000003,-6.087999999999999
350.0,0.29100000000000004,-6.02
350.2,0.295,-5.9510000000000005
350.4,0.3,-5.893
350.6,0.305,-5.829
350.8,0.305,-5.751
351.0,0.32,-5.672999999999999
351.2,0.325,-5.595
351.4,0.335,-5.521
351.6,0.344,-5.4479999999999995
351.8,0.344,-5.375
352.0,0.349,-5.292000000000001
352.2,0.354,-5.218999999999999
352.4,0.354,-5.136
352.6,0.364,-5.053
352.8,0.369,-4.974
353.0,0.374,-4.891
353.2,0.38299999999999995,-4.803
353.4,0.38299999999999995,-4.725
353.6,0.38799999999999996,-4.6419999999999995
353.8,0.39299999999999996,-4.559
354.0,0.39299999999999996,-4.466
354.2,0.408,-4.374
354.4,0.413,-4.291
354.6,0.418,-4.198
354.8,0.42700000000000005,-4.11
355.0,0.42200000000000004,-4.022
355.2,0.42200000000000004,-3.9339999999999997
355.4,0.42700000000000005,-3.841
355.6,0.43200000000000005,-3.7439999999999998
355.8,0.43700000000000006,-3.6460000000000004
356.0,0.447,-3.553
356.2,0.452,-3.455
356.4,0.457,-3.363
356.6,0.452,-3.27
356.8,0.457,-3.1719999999999997
357.0,0.457,-3.0789999999999997
357.2,0.462,-2.977
357.4,0.466,-2.8739999999999997
357.6,0.47100000000000003,-2.7769999999999997
357.8,0.47100000000000003,-2.674
358.0,0.48100000000000004,-2.5810000000000004
358.2,0.48100000000000004,-2.484
358.4,0.48100000000000004,-2.381
358.6,0.48100000000000004,-2.283
358.8,0.48100000000000004,-2.176
359.0,0.486,-2.073
359.2,0.491,-1.9709999999999999
359.4,0.496,-1.868
359.6,0.496,-1.766
359.8,0.491,-1.6680000000000001
360.0,0.496,-1.565
360.2,0.496,-1.463
360.4,0.501,-1.355
360.6,0.505,-1.253
360.8,0.505,-1.145
361.0,0.505,-1.043
361.2,0.51,-0.935
361.4,0.51,-0.838
361.6,0.505,-0.735
