Laatste: Tijd (s),Laatste: Potential 1 (V),Laatste: Potential 2 (V)
0.9109999999999999,7.621,7.705
0.912,7.617000000000001,7.705
0.9129999999999999,7.621,7.709
0.914,7.621,7.7
0.915,7.621,7.709
0.9159999999999999,7.626,7.705
0.917,7.621,7.705
0.9179999999999999,7.626,7.709
0.919,7.621,7.705
0.92,7.621,7.705
0.9209999999999999,7.626,7.7
0.922,7.621,7.705
0.9229999999999999,7.621,7.709
0.924,7.621,7.705
0.925,7.621,7.705
0.9259999999999999,7.621,7.705
0.927,7.621,7.705
0.9279999999999999,7.626,7.709
0.929,7.621,7.709
0.93,7.621,7.709
0.9309999999999999,7.621,7.705
0.932,7.617000000000001,7.7
0.9329999999999999,7.621,7.709
0.934,7.626,7.709
0.935,7.621,7.705
0.9359999999999999,7.626,7.709
0.937,7.621,7.705
0.938,7.621,7.705
0.9390000000000001,7.626,7.705
0.94,7.621,7.709
0.941,7.626,7.705
0.9420000000000001,7.621,7.705
0.943,7.621,7.705
0.9440000000000001,7.626,7.705
0.945,7.626,7.709
0.946,7.626,7.709
0.9470000000000001,7.617000000000001,7.705
0.948,7.621,7.709
0.9490000000000001,7.621,7.7
0.95,7.621,7.705
0.951,7.626,7.705
0.9520000000000001,7.621,7.7
0.953,7.626,7.709
0.9540000000000001,7.621,7.7
0.955,7.621,7.705
0.956,7.626,7.7
0.9570000000000001,7.621,7.705
0.958,7.626,7.705
0.9590000000000001,7.621,7.7
0.96,7.621,7.7
0.961,7.626,7.7
0.9620000000000001,7.617000000000001,7.705
0.963,7.626,7.7
0.9640000000000001,7.621,7.7
0.965,7.621,7.705
0.966,7.626,7.709
0.9670000000000001,7.617000000000001,7.7
0.968,7.621,7.7
0.9690000000000001,7.626,7.7
0.97,7.626,7.7
0.971,7.626,7.7
0.972,7.617000000000001,7.695
0.973,7.626,7.709
0.9740000000000001,7.626,7.7
0.975,7.621,7.7
0.976,7.626,7.7
0.977,7.621,7.695
0.978,7.626,7.7
0.9790000000000001,7.621,7.7
0.98,7.621,7.69
0.981,7.626,7.685
0.982,7.621,7.499
0.983,7.499,-6.996
0.9840000000000001,7.358,-7.001
0.985,7.216,-6.996
0.986,7.074,-6.996
0.987,6.928,-7.001
0.988,6.796,-6.9910000000000005
0.9890000000000001,6.659,-7.001
0.99,6.523,-6.996
0.991,6.391,-6.996
0.992,6.249,-7.001
0.993,6.122000000000001,-6.996
0.9940000000000001,5.99,-7.001
0.995,5.8629999999999995,-6.996
0.996,5.736000000000001,-6.996
0.997,5.604,-7.001
0.998,5.482,-6.996
0.9990000000000001,5.36,-7.001
1.0,5.2379999999999995,-6.996
1.001,5.1160000000000005,-7.001
1.002,4.989,-7.001
1.003,4.877,-6.996
1.004,4.7589999999999995,-7.001
1.005,4.6419999999999995,-6.996
1.006,4.53,-6.996
1.0070000000000001,4.408,-7.001
1.008,4.3,-7.001
1.0090000000000001,4.188,-7.001
1.01,4.071000000000001,-7.001
1.011,3.963,-7.006
1.012,3.8510000000000004,-7.006
1.013,3.7439999999999998,-7.001
1.014,3.641,-7.001
1.015,3.534,-7.001
1.016,3.431,-7.001
1.0170000000000001,3.324,-7.006
1.018,3.2260000000000004,-7.001
1.0190000000000001,3.123,-7.001
1.02,3.0210000000000004,-7.006
1.021,2.923,-7.006
1.022,2.8160000000000003,-7.006
1.023,2.728,-7.001
1.024,2.63,-7.006
1.025,2.532,-7.001
1.026,2.444,-6.996
1.0270000000000001,2.342,-7.006
1.028,2.254,-7.006
1.0290000000000001,2.161,-7.006
1.03,2.068,-7.011
1.031,1.98,-7.011
1.032,1.8880000000000001,-7.011
1.033,1.805,-7.006
1.034,1.712,-7.011
1.035,1.624,-7.011
1.036,1.546,-7.006
1.037,1.453,-7.011
1.038,1.375,-7.006
1.0390000000000001,1.2919999999999998,-7.011
1.04,1.204,-7.011
1.041,1.126,-7.011
1.042,1.043,-7.016
1.043,0.9690000000000001,-7.006
1.044,0.8859999999999999,-7.011
1.045,0.8079999999999999,-7.011
1.046,0.735,-7.006
1.047,0.647,-7.011
1.048,0.584,-7.006
1.0490000000000002,0.505,-7.011
1.05,0.43200000000000005,-7.011
1.051,0.359,-7.011
1.052,0.276,-7.016
1.053,0.212,-7.016
1.054,0.139,-7.016
1.055,0.066,-7.011
1.056,0.002,-7.011
1.057,-0.066,-7.021
1.058,-0.134,-7.011
1.0590000000000002,-0.20800000000000002,-7.016
1.06,-0.276,-7.016
1.061,-0.33899999999999997,-7.016
1.062,-0.408,-7.021
1.063,-0.47100000000000003,-7.016
1.064,-0.54,-7.021
1.065,-0.603,-7.016
1.0659999999999998,-0.662,-7.016
1.067,-0.73,-7.021
1.068,-0.784,-7.016
1.069,-0.847,-7.021
1.07,-0.9109999999999999,-7.016
1.071,-0.9690000000000001,-7.021
1.072,-1.033,-7.026
1.073,-1.087,-7.016
1.074,-1.15,-7.021
1.075,-1.209,-7.021
1.0759999999999998,-1.263,-7.016
1.077,-1.321,-7.021
1.078,-1.37,-7.016
1.079,-1.433,-7.021
1.08,-1.492,-7.021
1.081,-1.536,-7.021
1.082,-1.6,-7.026
1.083,-1.6480000000000001,-7.021
1.084,-1.702,-7.021
1.085,-1.761,-7.021
1.0859999999999999,-1.805,-7.021
1.087,-1.858,-7.026
1.088,-1.9069999999999998,-7.021
1.089,-1.956,-7.026
1.09,-2.005,-7.021
1.091,-2.059,-7.026
1.092,-2.112,-7.031000000000001
1.093,-2.156,-7.021
1.094,-2.205,-7.026
1.095,-2.254,-7.021
1.0959999999999999,-2.298,-7.021
1.097,-2.352,-7.031000000000001
1.0979999999999999,-2.381,-7.026
1.099,-2.435,-7.026
1.1,-2.484,-7.026
1.101,-2.523,-7.026
1.102,-2.576,-7.035
1.103,-2.615,-7.026
1.104,-2.654,-7.026
1.105,-2.698,-7.026
1.1059999999999999,-2.737,-7.031000000000001
1.107,-2.786,-7.026
1.1079999999999999,-2.825,-7.021
1.109,-2.864,-7.031000000000001
1.11,-2.908,-7.026
1.111,-2.947,-7.031000000000001
1.112,-2.991,-7.035
1.113,-3.0260000000000002,-7.031000000000001
1.114,-3.065,-7.026
1.115,-3.109,-7.031000000000001
1.1159999999999999,-3.138,-7.026
1.117,-3.182,-7.031000000000001
1.1179999999999999,-3.221,-7.031000000000001
1.119,-3.255,-7.031000000000001
1.12,-3.2939999999999996,-7.031000000000001
1.121,-3.3280000000000003,-7.031000000000001
1.122,-3.3680000000000003,-7.04
1.123,-3.407,-7.035
1.124,-3.4360000000000004,-7.031000000000001
1.125,-3.48,-7.031000000000001
1.126,-3.5039999999999996,-7.026
1.127,-3.543,-7.035
1.128,-3.582,-7.031000000000001
1.129,-3.612,-7.031000000000001
1.13,-3.6510000000000002,-7.035
1.131,-3.675,-7.031000000000001
1.1320000000000001,-3.7089999999999996,-7.045
1.133,-3.7439999999999998,-7.031000000000001
1.1340000000000001,-3.773,-7.035
1.135,-3.807,-7.035
1.136,-3.841,-7.031000000000001
1.137,-3.866,-7.031000000000001
1.138,-3.905,-7.031000000000001
1.139,-3.924,-7.031000000000001
1.14,-3.963,-7.035
1.141,-3.9930000000000003,-7.031000000000001
1.1420000000000001,-4.022,-7.035
1.143,-4.051,-7.035
1.1440000000000001,-4.0760000000000005,-7.031000000000001
1.145,-4.11,-7.035
1.146,-4.1339999999999995,-7.031000000000001
1.147,-4.164,-7.031000000000001
1.148,-4.198,-7.035
1.149,-4.217,-7.035
1.15,-4.247,-7.045
1.151,-4.276,-7.035
1.1520000000000001,-4.305,-7.035
1.153,-4.33,-7.04
1.1540000000000001,-4.349,-7.031000000000001
1.155,-4.383,-7.035
1.156,-4.408,-7.031000000000001
1.157,-4.427,-7.04
1.158,-4.462,-7.035
1.159,-4.481,-7.035
1.16,-4.505,-7.035
1.161,-4.535,-7.035
1.162,-4.5489999999999995,-7.035
1.163,-4.584,-7.035
1.1640000000000001,-4.603,-7.031000000000001
1.165,-4.632,-7.035
1.166,-4.652,-7.035
1.167,-4.667,-7.035
1.168,-4.696000000000001,-7.04
1.169,-4.716,-7.035
1.17,-4.74,-7.035
1.171,-4.763999999999999,-7.04
1.172,-4.784,-7.035
1.173,-4.808,-7.045
1.1740000000000002,-4.828,-7.035
1.175,-4.8469999999999995,-7.035
1.176,-4.872,-7.04
1.177,-4.891,-7.035
1.178,-4.916,-7.04
1.179,-4.935,-7.035
1.18,-4.95,-7.04
1.181,-4.979,-7.045
1.182,-4.994,-7.035
1.183,-5.0089999999999995,-7.04
1.1840000000000002,-5.0280000000000005,-7.04
1.185,-5.048,-7.035
1.186,-5.067,-7.04
1.187,-5.087,-7.035
1.188,-5.106,-7.045
1.189,-5.126,-7.04
1.19,-5.14,-7.04
1.1909999999999998,-5.16,-7.05
1.192,-5.178999999999999,-7.04
1.193,-5.199,-7.04
1.194,-5.218999999999999,-7.045
1.195,-5.228,-7.04
1.196,-5.252999999999999,-7.04
1.197,-5.267,-7.035
1.198,-5.282,-7.045
1.199,-5.3020000000000005,-7.04
1.2,-5.316,-7.04
1.2009999999999998,-5.336,-7.045
1.202,-5.355,-7.045
1.203,-5.365,-7.04
1.204,-5.385,-7.04
1.205,-5.399,-7.035
1.206,-5.414,-7.04
1.207,-5.428999999999999,-7.04
1.208,-5.443,-7.04
1.209,-5.462999999999999,-7.045
1.21,-5.477,-7.04
1.2109999999999999,-5.492000000000001,-7.045
1.212,-5.507000000000001,-7.045
1.213,-5.516,-7.04
1.214,-5.5360000000000005,-7.04
1.215,-5.546,-7.031000000000001
1.216,-5.556,-7.04
1.217,-5.58,-7.04
1.218,-5.585,-7.04
1.219,-5.604,-7.05
1.22,-5.619,-7.04
1.2209999999999999,-5.629,-7.045
1.222,-5.648,-7.045
1.2229999999999999,-5.653,-7.04
1.224,-5.672999999999999,-7.05
1.225,-5.687,-7.04
1.226,-5.692,-7.04
1.227,-5.712000000000001,-7.045
1.228,-5.722,-7.045
1.229,-5.731,-7.045
1.23,-5.746,-7.045
1.2309999999999999,-5.751,-7.04
1.232,-5.775,-7.045
1.2329999999999999,-5.78,-7.04
1.234,-5.79,-7.045
1.235,-5.81,-7.04
1.236,-5.814,-7.04
1.237,-5.829,-7.04
1.238,-5.8389999999999995,-7.04
1.239,-5.849,-7.045
1.24,-5.867999999999999,-7.045
1.2409999999999999,-5.872999999999999,-7.045
1.242,-5.888,-7.05
1.2429999999999999,-5.897,-7.045
1.244,-5.907,-7.045
1.245,-5.922000000000001,-7.045
1.246,-5.9270000000000005,-7.04
1.247,-5.937,-7.045
1.248,-5.9510000000000005,-7.04
1.249,-5.956,-7.04
1.25,-5.966,-7.05
1.251,-5.976,-7.04
1.252,-5.99,-7.045
1.253,-6.0,-7.045
1.254,-6.005,-7.045
1.255,-6.02,-7.05
1.256,-6.029,-7.035
1.2570000000000001,-6.034,-7.04
1.258,-6.0489999999999995,-7.045
1.2590000000000001,-6.0489999999999995,-7.045
1.26,-6.063,-7.055
1.261,-6.077999999999999,-7.045
1.262,-6.077999999999999,-7.045
1.263,-6.093,-7.045
1.264,-6.093,-7.045
1.265,-6.107,-7.045
1.266,-6.112,-7.045
1.2670000000000001,-6.122000000000001,-7.045
1.268,-6.1370000000000005,-7.05
1.2690000000000001,-6.142,-7.045
1.27,-6.147,-7.045
1.271,-6.1610000000000005,-7.05
1.272,-6.1610000000000005,-7.045
1.273,-6.181,-7.05
1.274,-6.181,-7.04
1.275,-6.19,-7.04
1.276,-6.195,-7.04
1.2770000000000001,-6.2,-7.04
1.278,-6.21,-7.05
1.2790000000000001,-6.22,-7.04
1.28,-6.23,-7.05
1.281,-6.239,-7.05
1.2819999999999998,-6.239,-7.045
1.2830000000000001,-6.249,-7.05
1.284,-6.2589999999999995,-7.045
1.285,-6.263999999999999,-7.045
1.286,-6.274,-7.045
1.287,-6.278,-7.04
1.288,-6.287999999999999,-7.045
1.2890000000000001,-6.292999999999999,-7.045
1.29,-6.292999999999999,-7.05
1.291,-6.313,-7.055
1.2919999999999998,-6.313,-7.045
1.2930000000000001,-6.317,-7.045
1.294,-6.327000000000001,-7.045
1.295,-6.327000000000001,-7.045
1.296,-6.337000000000001,-7.045
1.297,-6.3420000000000005,-7.045
1.298,-6.347,-7.045
1.2990000000000002,-6.361000000000001,-7.045
1.3,-6.361000000000001,-7.045
1.301,-6.371,-7.055
1.3019999999999998,-6.376,-7.05
1.3030000000000002,-6.376,-7.045
1.304,-6.391,-7.045
1.305,-6.396,-7.04
1.306,-6.396,-7.045
1.307,-6.405,-7.04
1.308,-6.41,-7.045
1.3090000000000002,-6.415,-7.05
1.31,-6.425,-7.045
1.311,-6.425,-7.045
1.3119999999999998,-6.435,-7.05
1.3130000000000002,-6.435,-7.04
1.314,-6.444,-7.05
1.315,-6.449,-7.045
1.3159999999999998,-6.454,-7.045
1.317,-6.4639999999999995,-7.045
1.318,-6.4639999999999995,-7.04
1.319,-6.468999999999999,-7.05
1.32,-6.479,-7.05
1.321,-6.479,-7.045
1.3219999999999998,-6.4879999999999995,-7.05
1.3230000000000002,-6.4879999999999995,-7.045
1.324,-6.492999999999999,-7.05
1.325,-6.502999999999999,-7.045
1.3259999999999998,-6.502999999999999,-7.045
1.327,-6.507999999999999,-7.05
1.328,-6.513,-7.04
1.329,-6.513,-7.05
1.33,-6.527,-7.045
1.331,-6.523,-7.045
1.3319999999999999,-6.532,-7.05
1.3330000000000002,-6.537000000000001,-7.045
1.334,-6.537000000000001,-7.05
1.335,-6.547000000000001,-7.045
1.3359999999999999,-6.547000000000001,-7.045
1.337,-6.5520000000000005,-7.05
1.338,-6.562,-7.045
1.339,-6.557,-7.045
1.34,-6.571000000000001,-7.05
1.341,-6.567,-7.045
1.3419999999999999,-6.571000000000001,-7.05
1.3430000000000002,-6.5760000000000005,-7.045
1.344,-6.5760000000000005,-7.045
1.345,-6.586,-7.05
1.3459999999999999,-6.586,-7.045
1.347,-6.591,-7.045
1.348,-6.596,-7.05
1.349,-6.596,-7.045
1.35,-6.601,-7.05
1.351,-6.606,-7.05
1.3519999999999999,-6.611000000000001,-7.045
1.3530000000000002,-6.615,-7.05
1.354,-6.62,-7.04
1.355,-6.62,-7.05
1.3559999999999999,-6.625,-7.045
1.357,-6.625,-7.04
1.358,-6.63,-7.05
1.359,-6.635,-7.045
1.36,-6.64,-7.045
1.361,-6.65,-7.05
1.3619999999999999,-6.645,-7.045
1.3630000000000002,-6.65,-7.055
1.364,-6.65,-7.045
1.365,-6.654,-7.045
1.3659999999999999,-6.659,-7.045
1.367,-6.654,-7.045
1.368,-6.664,-7.05
1.369,-6.669,-7.045
1.37,-6.669,-7.05
1.371,-6.678999999999999,-7.055
1.3719999999999999,-6.678999999999999,-7.045
1.3730000000000002,-6.678999999999999,-7.045
1.374,-6.684,-7.05
1.375,-6.684,-7.045
1.376,-6.689,-7.05
1.3769999999999998,-6.689,-7.045
1.3780000000000001,-6.694,-7.05
1.379,-6.6979999999999995,-7.05
1.38,-6.694,-7.045
1.381,-6.702999999999999,-7.055
1.382,-6.707999999999999,-7.045
1.383,-6.707999999999999,-7.045
1.3840000000000001,-6.712999999999999,-7.05
1.385,-6.707999999999999,-7.045
1.386,-6.718,-7.05
1.3869999999999998,-6.723,-7.05
1.3880000000000001,-6.718,-7.045
1.389,-6.728,-7.05
1.39,-6.723,-7.045
1.391,-6.728,-7.05
1.392,-6.733,-7.05
1.393,-6.733,-7.045
1.3940000000000001,-6.742000000000001,-7.05
1.395,-6.737,-7.04
1.396,-6.737,-7.05
1.3969999999999998,-6.742000000000001,-7.05
1.3980000000000001,-6.737,-7.045
1.399,-6.747000000000001,-7.05
1.4,-6.747000000000001,-7.045
1.401,-6.752000000000001,-7.05
1.402,-6.757000000000001,-7.05
1.403,-6.752000000000001,-7.05
1.4040000000000001,-6.757000000000001,-7.055
1.405,-6.7620000000000005,-7.045
1.406,-6.7620000000000005,-7.05
1.4069999999999998,-6.767,-7.05
1.4080000000000001,-6.7620000000000005,-7.045
1.409,-6.767,-7.05
1.41,-6.772,-7.05
1.411,-6.772,-7.05
1.412,-6.777,-7.055
1.413,-6.772,-7.05
1.4140000000000001,-6.781000000000001,-7.05
1.415,-6.781000000000001,-7.05
1.416,-6.777,-7.045
1.4169999999999998,-6.781000000000001,-7.055
1.4180000000000001,-6.7860000000000005,-7.045
1.419,-6.7860000000000005,-7.05
1.42,-6.796,-7.055
1.421,-6.7860000000000005,-7.05
1.422,-6.796,-7.055
1.423,-6.796,-7.05
1.4240000000000002,-6.796,-7.05
1.425,-6.801,-7.045
1.426,-6.796,-7.045
1.4269999999999998,-6.801,-7.05
1.4280000000000002,-6.806,-7.05
1.429,-6.801,-7.05
1.43,-6.816,-7.055
1.431,-6.806,-7.05
1.432,-6.811,-7.05
1.433,-6.816,-7.055
1.4340000000000002,-6.816,-7.05
1.435,-6.821000000000001,-7.05
1.436,-6.816,-7.045
1.4369999999999998,-6.821000000000001,-7.045
1.4380000000000002,-6.821000000000001,-7.05
1.439,-6.816,-7.05
1.44,-6.825,-7.055
1.4409999999999998,-6.825,-7.05
1.442,-6.825,-7.05
1.443,-6.83,-7.055
1.444,-6.825,-7.05
1.445,-6.83,-7.05
1.446,-6.83,-7.045
1.4469999999999998,-6.835,-7.05
1.4480000000000002,-6.84,-7.055
1.449,-6.84,-7.05
1.45,-6.84,-7.06
1.4509999999999998,-6.84,-7.05
1.452,-6.835,-7.05
1.453,-6.845,-7.055
1.454,-6.84,-7.045
1.455,-6.845,-7.045
1.456,-6.845,-7.05
1.4569999999999999,-6.845,-7.05
1.4580000000000002,-6.845,-7.05
1.459,-6.85,-7.045
1.46,-6.85,-7.05
1.4609999999999999,-6.855,-7.055
1.462,-6.855,-7.05
1.463,-6.855,-7.055
1.464,-6.855,-7.045
1.465,-6.855,-7.05
1.466,-6.855,-7.05
1.4669999999999999,-6.855,-7.05
1.4680000000000002,-6.864,-7.05
1.469,-6.86,-7.05
1.47,-6.864,-7.055
1.4709999999999999,-6.869,-7.055
1.472,-6.86,-7.05
1.473,-6.869,-7.055
1.474,-6.869,-7.055
1.475,-6.869,-7.05
1.476,-6.869,-7.05
1.4769999999999999,-6.864,-7.05
1.4780000000000002,-6.869,-7.055
1.479,-6.869,-7.045
1.48,-6.874,-7.05
1.4809999999999999,-6.879,-7.05
1.482,-6.874,-7.05
1.483,-6.874,-7.06
1.484,-6.879,-7.05
1.485,-6.874,-7.05
1.486,-6.8839999999999995,-7.05
1.4869999999999999,-6.874,-7.045
1.4880000000000002,-6.879,-7.06
1.489,-6.8839999999999995,-7.05
1.49,-6.8839999999999995,-7.05
1.4909999999999999,-6.888999999999999,-7.055
1.492,-6.8839999999999995,-7.05
1.493,-6.8839999999999995,-7.055
1.494,-6.8839999999999995,-7.05
1.495,-6.8839999999999995,-7.045
1.496,-6.894,-7.05
1.4969999999999999,-6.888999999999999,-7.045
1.4980000000000002,-6.894,-7.05
1.499,-6.894,-7.05
1.5,-6.888999999999999,-7.05
1.501,-6.894,-7.055
1.5019999999999998,-6.894,-7.05
1.5030000000000001,-6.894,-7.05
1.504,-6.899,-7.05
1.505,-6.894,-7.045
1.506,-6.894,-7.055
1.507,-6.899,-7.05
1.508,-6.894,-7.05
1.5090000000000001,-6.904,-7.05
1.51,-6.894,-7.05
1.511,-6.899,-7.06
1.5119999999999998,-6.904,-7.055
1.5130000000000001,-6.899,-7.05
1.514,-6.9079999999999995,-7.05
1.515,-6.899,-7.05
1.516,-6.904,-7.055
1.517,-6.904,-7.05
1.518,-6.899,-7.05
1.5190000000000001,-6.9079999999999995,-7.05
1.52,-6.9079999999999995,-7.045
1.521,-6.9079999999999995,-7.05
1.5219999999999998,-6.9079999999999995,-7.05
1.5230000000000001,-6.904,-7.05
1.524,-6.912999999999999,-7.055
1.525,-6.912999999999999,-7.045
1.526,-6.9079999999999995,-7.045
1.527,-6.912999999999999,-7.05
1.528,-6.9079999999999995,-7.05
1.5290000000000001,-6.9079999999999995,-7.055
1.53,-6.912999999999999,-7.05
1.531,-6.912999999999999,-7.05
1.5319999999999998,-6.922999999999999,-7.055
1.5330000000000001,-6.912999999999999,-7.045
1.534,-6.912999999999999,-7.055
1.535,-6.917999999999999,-7.05
1.536,-6.912999999999999,-7.045
1.537,-6.922999999999999,-7.05
1.538,-6.912999999999999,-7.045
1.5390000000000001,-6.917999999999999,-7.05
1.54,-6.922999999999999,-7.05
1.541,-6.917999999999999,-7.05
1.5419999999999998,-6.922999999999999,-7.055
1.5430000000000001,-6.917999999999999,-7.05
1.544,-6.917999999999999,-7.05
1.545,-6.928,-7.05
1.546,-6.917999999999999,-7.045
1.547,-6.922999999999999,-7.055
1.548,-6.922999999999999,-7.045
1.5490000000000002,-6.917999999999999,-7.05
1.55,-6.928,-7.055
1.551,-6.922999999999999,-7.05
1.5519999999999998,-6.928,-7.055
1.5530000000000002,-6.922999999999999,-7.05
1.554,-6.922999999999999,-7.05
1.555,-6.928,-7.055
1.556,-6.928,-7.045
1.557,-6.928,-7.05
1.558,-6.928,-7.05
1.5590000000000002,-6.922999999999999,-7.05
1.56,-6.933,-7.055
1.561,-6.933,-7.045
1.5619999999999998,-6.933,-7.05
1.5630000000000002,-6.938,-7.05
1.564,-6.928,-7.05
1.565,-6.933,-7.055
1.5659999999999998,-6.933,-7.045
1.567,-6.933,-7.045
1.568,-6.933,-7.05
1.569,-6.928,-7.05
1.57,-6.933,-7.055
1.571,-6.938,-7.055
1.5719999999999998,-6.933,-7.05
1.5730000000000002,-6.938,-7.05
1.574,-6.933,-7.04
1.575,-6.938,-7.045
1.5759999999999998,-6.938,-7.05
1.577,-6.933,-7.045
1.578,-6.938,-7.055
1.579,-6.938,-7.05
1.58,-6.938,-7.05
1.581,-6.943,-7.055
1.5819999999999999,-6.938,-7.05
1.5830000000000002,-6.938,-7.055
1.584,-6.938,-7.05
1.585,-6.938,-7.05
1.5859999999999999,-6.943,-7.05
1.587,-6.943,-7.045
1.588,-6.943,-7.05
1.589,-6.943,-7.05
1.59,-6.943,-7.055
1.591,-6.938,-7.055
1.5919999999999999,-6.943,-7.045
1.5930000000000002,-6.943,-7.05
1.594,-6.943,-7.05
1.595,-6.943,-7.05
1.5959999999999999,-6.943,-7.055
1.597,-6.943,-7.05
1.598,-6.943,-7.05
1.599,-6.947,-7.05
1.6,-6.943,-7.05
1.601,-6.943,-7.06
1.6019999999999999,-6.947,-7.05
1.6030000000000002,-6.947,-7.05
1.604,-6.952000000000001,-7.055
1.605,-6.943,-7.045
1.6059999999999999,-6.947,-7.055
1.607,-6.952000000000001,-7.05
1.608,-6.943,-7.05
1.609,-6.947,-7.05
1.61,-6.947,-7.05
1.611,-6.952000000000001,-7.055
1.6119999999999999,-6.947,-7.055
1.6130000000000002,-6.947,-7.05
1.614,-6.952000000000001,-7.05
1.615,-6.947,-7.045
1.6159999999999999,-6.947,-7.045
1.617,-6.947,-7.05
1.618,-6.947,-7.05
1.619,-6.952000000000001,-7.055
1.62,-6.952000000000001,-7.05
1.621,-6.947,-7.05
1.6219999999999999,-6.952000000000001,-7.055
1.6230000000000002,-6.952000000000001,-7.05
1.624,-6.952000000000001,-7.06
1.625,-6.952000000000001,-7.05
1.626,-6.947,-7.05
1.6269999999999998,-6.952000000000001,-7.05
1.6280000000000001,-6.952000000000001,-7.045
1.629,-6.952000000000001,-7.05
1.63,-6.957000000000001,-7.055
1.631,-6.952000000000001,-7.05
1.632,-6.952000000000001,-7.06
1.633,-6.957000000000001,-7.055
1.6340000000000001,-6.952000000000001,-7.055
1.635,-6.957000000000001,-7.055
1.636,-6.952000000000001,-7.05
1.6369999999999998,-6.952000000000001,-7.06
1.6380000000000001,-6.957000000000001,-7.05
1.639,-6.952000000000001,-7.05
1.64,-6.962000000000001,-7.055
1.641,-6.952000000000001,-7.05
1.642,-6.962000000000001,-7.06
1.643,-6.957000000000001,-7.045
1.6440000000000001,-6.957000000000001,-7.05
1.645,-6.962000000000001,-7.05
1.646,-6.952000000000001,-7.05
1.6469999999999998,-6.957000000000001,-7.055
1.6480000000000001,-6.957000000000001,-7.045
1.649,-6.957000000000001,-7.05
1.65,-6.957000000000001,-7.05
1.651,-6.952000000000001,-7.05
1.652,-6.957000000000001,-7.055
1.653,-6.957000000000001,-7.05
1.6540000000000001,-6.962000000000001,-7.05
1.655,-6.962000000000001,-7.05
1.656,-6.957000000000001,-7.045
1.6569999999999998,-6.957000000000001,-7.055
1.6580000000000001,-6.957000000000001,-7.05
1.659,-6.957000000000001,-7.05
1.66,-6.9670000000000005,-7.05
1.661,-6.957000000000001,-7.05
1.662,-6.962000000000001,-7.06
1.663,-6.962000000000001,-7.05
1.6640000000000001,-6.957000000000001,-7.05
1.665,-6.962000000000001,-7.05
1.666,-6.957000000000001,-7.05
1.6669999999999998,-6.957000000000001,-7.055
1.6680000000000001,-6.957000000000001,-7.05
1.669,-6.962000000000001,-7.05
1.67,-6.962000000000001,-7.055
1.671,-6.957000000000001,-7.05
1.672,-6.962000000000001,-7.05
1.673,-6.957000000000001,-7.05
1.6740000000000002,-6.962000000000001,-7.05
1.675,-6.962000000000001,-7.05
1.676,-6.957000000000001,-7.045
1.6769999999999998,-6.962000000000001,-7.055
1.6780000000000002,-6.962000000000001,-7.05
1.679,-6.957000000000001,-7.05
1.68,-6.9670000000000005,-7.05
1.681,-6.957000000000001,-7.045
1.682,-6.962000000000001,-7.055
1.683,-6.962000000000001,-7.05
1.6840000000000002,-6.962000000000001,-7.05
1.685,-6.9670000000000005,-7.055
1.686,-6.962000000000001,-7.045
1.6869999999999998,-6.962000000000001,-7.05
1.6880000000000002,-6.9670000000000005,-7.05
1.689,-6.957000000000001,-7.05
1.69,-6.962000000000001,-7.055
1.6909999999999998,-6.962000000000001,-7.045
1.692,-6.9670000000000005,-7.05
1.693,-6.9670000000000005,-7.05
1.694,-6.962000000000001,-7.05
1.695,-6.962000000000001,-7.055
1.696,-6.962000000000001,-7.045
1.6969999999999998,-6.962000000000001,-7.05
1.6980000000000002,-6.9670000000000005,-7.05
1.699,-6.962000000000001,-7.045
1.7,-6.962000000000001,-7.055
1.7009999999999998,-6.9670000000000005,-7.05
1.702,-6.962000000000001,-7.055
1.703,-6.972,-7.055
1.704,-6.962000000000001,-7.045
1.705,-6.9670000000000005,-7.05
1.706,-6.9670000000000005,-7.045
1.7069999999999999,-6.962000000000001,-7.05
1.7080000000000002,-6.9670000000000005,-7.055
1.709,-6.962000000000001,-7.05
1.71,-6.9670000000000005,-7.05
1.7109999999999999,-6.972,-7.055
1.712,-6.962000000000001,-7.05
1.713,-6.9670000000000005,-7.05
1.714,-6.9670000000000005,-7.05
1.715,-6.962000000000001,-7.045
1.716,-6.9670000000000005,-7.05
1.7169999999999999,-6.9670000000000005,-7.045
1.7180000000000002,-6.9670000000000005,-7.055
1.719,-6.9670000000000005,-7.05
1.72,-6.9670000000000005,-7.05
1.7209999999999999,-6.9670000000000005,-7.05
1.722,-6.9670000000000005,-7.05
1.723,-6.9670000000000005,-7.055
1.724,-6.972,-7.05
1.725,-6.9670000000000005,-7.05
1.726,-6.9670000000000005,-7.05
1.7269999999999999,-6.9670000000000005,-7.045
1.7280000000000002,-6.9670000000000005,-7.055
1.729,-6.9670000000000005,-7.05
1.73,-6.962000000000001,-7.05
1.7309999999999999,-6.9670000000000005,-7.06
1.732,-6.9670000000000005,-7.05
1.733,-6.962000000000001,-7.055
1.734,-6.972,-7.055
1.735,-6.9670000000000005,-7.05
1.736,-6.9670000000000005,-7.05
1.7369999999999999,-6.9670000000000005,-7.05
1.7380000000000002,-6.962000000000001,-7.05
1.739,-6.972,-7.055
1.74,-6.9670000000000005,-7.05
1.7409999999999999,-6.9670000000000005,-7.05
1.742,-6.972,-7.055
1.743,-6.962000000000001,-7.05
